area,lat,lng,road_address,address
7706,37.503241,127.055131,서울특별시 강남구 역삼로73길 18,서울 강남구 대치동 901-46
7707,37.503066,127.050705,서울특별시 강남구 선릉로86길 10,서울 강남구 대치동 897-13
7708,37.501122,127.054277,서울특별시 강남구 선릉로72길 39,서울 강남구 대치동 910-11
7709,37.504056,127.051066,서울특별시 강남구 테헤란로64길 14,서울 강남구 대치동 889-56
7710,37.503241,127.055131,서울특별시 강남구 역삼로73길 18,서울 강남구 대치동 901-46
7711,37.502053,127.051129,서울특별시 강남구 선릉로76길 9-7,서울 강남구 대치동 898-21
7712,37.503127,127.05291,서울특별시 강남구 테헤란로68길 34,서울 강남구 대치동 900-27
7713,37.505568,127.055048,서울특별시 강남구 선릉로90길 72,서울 강남구 대치동 891-41
7714,37.503691,127.053445,서울특별시 강남구 선릉로86길 44-6,서울 강남구 대치동 896-41
7715,37.503939,127.054266,서울특별시 강남구 삼성로81길 40,서울 강남구 대치동 895-7
7716,37.501032,127.052904,서울특별시 강남구 역삼로 420,서울 강남구 대치동 909
7717,37.501145,127.056548,서울특별시 강남구 삼성로69길 34,서울 강남구 대치동 916-27
7718,37.5026,127.051404,서울특별시 강남구 선릉로82길 16,서울 강남구 대치동 899-35
7719,37.503949,127.055463,서울특별시 강남구 삼성로81길 27,서울 강남구 대치동 901-55
7720,37.505045,127.053529,서울특별시 강남구 선릉로90길 56,서울 강남구 대치동 891-23
7721,37.50325,127.054283,서울특별시 강남구 역삼로71길 22,서울 강남구 대치동 901-20
7722,37.503325,127.051478,서울특별시 강남구 테헤란로64길 24,서울 강남구 대치동 897-28
7723,37.501519,127.053076,서울특별시 강남구 역삼로 421,서울 강남구 대치동 906-21
7724,37.500072,127.052058,서울특별시 강남구 선릉로72길 10,서울 강남구 대치동 921-18
7725,37.502073,127.05043,서울특별시 강남구 선릉로 416,서울 강남구 대치동 898-4
7726,37.504669,127.053805,서울특별시 강남구 삼성로85길 42,서울 강남구 대치동 891-26
7727,37.503939,127.054266,서울특별시 강남구 삼성로81길 40,서울 강남구 대치동 895-7
7728,37.501032,127.052904,서울특별시 강남구 역삼로 420,서울 강남구 대치동 909
7729,37.50433,127.054362,서울특별시 강남구 삼성로85길 39,서울 강남구 대치동 895-1
7730,37.502073,127.05043,서울특별시 강남구 선릉로 416,서울 강남구 대치동 898-4
7731,37.502646,127.05227,서울특별시 강남구 역삼로65길 21,서울 강남구 대치동 900-5
7732,37.501072,127.053877,서울특별시 강남구 역삼로70길 5,서울 강남구 대치동 910-16
7733,37.500995,127.054096,서울특별시 강남구 선릉로72길 37,서울 강남구 대치동 910-14
7734,37.505205,127.05541,서울특별시 강남구 테헤란로78길 16,서울 강남구 대치동 891-44
7735,37.500546,127.05161,서울특별시 강남구 역삼로 406,서울 강남구 대치동 908-2
7736,37.505568,127.055048,서울특별시 강남구 선릉로90길 72,서울 강남구 대치동 891-41
7737,37.502418,127.054554,서울특별시 강남구 역삼로71길 7,서울 강남구 대치동 905-14
7738,37.504997,127.053205,서울특별시 강남구 테헤란로70길 10,서울 강남구 대치동 890-26
7739,37.500187,127.051563,서울특별시 강남구 선릉로 340,서울 강남구 대치동 908-20
7740,37.503691,127.053445,서울특별시 강남구 선릉로86길 44-6,서울 강남구 대치동 896-41
7741,37.504213,127.052058,서울특별시 강남구 선릉로86길 31,서울 강남구 대치동 890-59
7742,37.503127,127.05291,서울특별시 강남구 테헤란로68길 34,서울 강남구 대치동 900-27
7743,37.501873,127.052912,서울특별시 강남구 선릉로76길 28,서울 강남구 대치동 906-5
7744,37.503691,127.053445,서울특별시 강남구 선릉로86길 44-6,서울 강남구 대치동 896-41
7745,37.505138,127.053901,서울특별시 강남구 선릉로90길 56,서울 강남구 대치동 891-23
7746,37.505662,127.054087,서울특별시 강남구 테헤란로 428,서울 강남구 대치동 891-6
7747,37.50414,127.055993,서울특별시 강남구 삼성로81길 21,서울 강남구 대치동 901-66
7748,37.502966,127.051649,서울특별시 강남구 선릉로82길 19,서울 강남구 대치동 897-26
7749,37.503127,127.05291,서울특별시 강남구 테헤란로68길 34,서울 강남구 대치동 900-27
7750,37.505138,127.053901,서울특별시 강남구 선릉로90길 56,서울 강남구 대치동 891-23
7751,37.502676,127.051648,서울특별시 강남구 선릉로82길 20,서울 강남구 대치동 899-2
7752,37.505138,127.053901,서울특별시 강남구 선릉로90길 56,서울 강남구 대치동 891-23
7753,37.500386,127.056221,서울특별시 강남구 삼성로67길 40,서울 강남구 대치동 916-58
7754,37.504479,127.0515,서울특별시 강남구 테헤란로64길 9,서울 강남구 대치동 890-49
7755,37.500327,127.05604,서울특별시 강남구 삼성로67길 42,서울 강남구 대치동 916-59
7756,37.503623,127.051301,서울특별시 강남구 테헤란로64길 20,서울 강남구 대치동 889-71
7757,37.505662,127.054087,서울특별시 강남구 테헤란로 428,서울 강남구 대치동 891-6
7758,37.502591,127.050525,서울특별시 강남구 선릉로82길 5,서울 강남구 대치동 897-4
7759,37.503547,127.051094,서울특별시 강남구 선릉로86길 17,서울 강남구 대치동 889-72
7760,37.505184,127.054543,서울특별시 강남구 테헤란로78길 14-12,서울 강남구 대치동 891-62
7761,37.500741,127.055402,서울특별시 강남구 삼성로69길 48,서울 강남구 대치동 916-82
7762,37.503241,127.055131,서울특별시 강남구 역삼로73길 18,서울 강남구 대치동 901-46
7763,37.50433,127.054362,서울특별시 강남구 삼성로85길 39,서울 강남구 대치동 895-1
7764,37.500056,127.052896,서울특별시 강남구 역삼로64길 16-2,서울 강남구 대치동 920-12
7765,37.504281,127.055712,서울특별시 강남구 삼성로81길 24,서울 강남구 대치동 894-7
7766,37.500112,127.053731,서울특별시 강남구 선릉로72길 26-9,서울 강남구 대치동 919-27
7767,37.503433,127.055729,서울특별시 강남구 삼성로75길 26-7,서울 강남구 대치동 901-61
7768,37.501091,127.051665,서울특별시 강남구 역삼로 409,서울 강남구 대치동 907-12
7769,37.50226,127.05332,서울특별시 강남구 테헤란로68길 46,서울 강남구 대치동 900-39
7770,37.502949,127.054852,서울특별시 강남구 삼성로75길 40-4,서울 강남구 대치동 901-30
7771,37.503939,127.054266,서울특별시 강남구 삼성로81길 40,서울 강남구 대치동 895-7
7772,37.504395,127.053365,서울특별시 강남구 테헤란로70길 16,서울 강남구 대치동 890-38
7773,37.504086,127.050516,서울특별시 강남구 선릉로90길 14,서울 강남구 대치동 889-51
7774,37.503133,127.050913,서울특별시 강남구 선릉로86길 12,서울 강남구 대치동 897-15
7775,37.502157,127.054271,서울특별시 강남구 역삼로 433-5,서울 강남구 대치동 905-6
7776,37.50316,127.054511,서울특별시 강남구 삼성로75길 40-9,서울 강남구 대치동 901-18
7777,37.503691,127.053445,서울특별시 강남구 선릉로86길 44-6,서울 강남구 대치동 896-41
7778,37.504763,127.053272,서울특별시 강남구 테헤란로70길 12,서울 강남구 대치동 890-60
7779,37.502073,127.05043,서울특별시 강남구 선릉로 416,서울 강남구 대치동 898-4
7780,37.502886,127.050375,서울특별시 강남구 선릉로86길 6-4,서울 강남구 대치동 897-36
7781,37.500187,127.051563,서울특별시 강남구 선릉로 340,서울 강남구 대치동 908-20
7782,37.504661,127.052955,서울특별시 강남구 테헤란로70길 14-6,서울 강남구 대치동 890-62
7783,37.504869,127.052779,서울특별시 강남구 선릉로90길 44,서울 강남구 대치동 890-29
7784,37.504348,127.05535,서울특별시 강남구 삼성로81길 28-2,서울 강남구 대치동 894-11
7785,37.504998,127.055518,서울특별시 강남구 테헤란로78길 16,서울 강남구 대치동 891-44
7786,37.502966,127.051649,서울특별시 강남구 선릉로82길 19,서울 강남구 대치동 897-26
7787,37.50291,127.054232,서울특별시 강남구 역삼로71길 17,서울 강남구 대치동 901-5
7788,37.505274,127.054824,서울특별시 강남구 테헤란로78길 14-8,서울 강남구 대치동 891-59
7789,37.500168,127.053902,서울특별시 강남구 역삼로70길 20,서울 강남구 대치동 919-26
7790,37.504101,127.052679,서울특별시 강남구 선릉로86길 37,서울 강남구 대치동 890-45
7791,37.50478,127.052486,서울특별시 강남구 선릉로90길 40,서울 강남구 대치동 890-31
7792,37.504875,127.0544,서울특별시 강남구 테헤란로78길 14-15,서울 강남구 대치동 891-50
7793,37.504864,127.055109,서울특별시 강남구 삼성로85길 26,서울 강남구 대치동 891-46
7794,37.503127,127.05291,서울특별시 강남구 테헤란로68길 34,서울 강남구 대치동 900-27
7795,37.504767,127.054809,서울특별시 강남구 삼성로85길 30,서울 강남구 대치동 891-53
7796,37.500168,127.053902,서울특별시 강남구 역삼로70길 20,서울 강남구 대치동 919-26
7797,37.505418,127.054541,서울특별시 강남구 선릉로90길 66,서울 강남구 대치동 891-63
7798,37.501145,127.056548,서울특별시 강남구 삼성로69길 34,서울 강남구 대치동 916-27
7799,37.504637,127.05202,서울특별시 강남구 선릉로90길 34,서울 강남구 대치동 890-48
7800,37.501291,127.053934,서울특별시 강남구 역삼로 428,서울 강남구 대치동 910
7801,37.501182,127.050841,서울특별시 강남구 선릉로 406,서울 강남구 대치동 907
7802,37.504733,127.052344,서울특별시 강남구 선릉로90길 38,서울 강남구 대치동 890-32
7803,37.502518,127.050288,서울특별시 강남구 선릉로 420,서울 강남구 대치동 897-3
7804,37.503552,127.05085,서울특별시 강남구 선릉로86길 15,서울 강남구 대치동 889-68
7805,37.504412,127.049726,서울특별시 강남구 테헤란로 406,서울 강남구 대치동 889-5
7806,37.501891,127.050518,서울특별시 강남구 선릉로 414,서울 강남구 대치동 898-7
7807,37.503704,127.052433,서울특별시 강남구 선릉로86길 32,서울 강남구 대치동 896-18
7808,37.505496,127.054892,서울특별시 강남구 선릉로90길 70,서울 강남구 대치동 891-40
7809,37.504101,127.052679,서울특별시 강남구 선릉로86길 37,서울 강남구 대치동 890-45
7810,37.502424,127.052195,서울특별시 강남구 역삼로63길 20,서울 강남구 대치동 900-7
7811,37.503491,127.056145,서울특별시 강남구 역삼로77길 15,서울 강남구 대치동 901-74
7812,37.505045,127.053529,서울특별시 강남구 선릉로90길 56,서울 강남구 대치동 891-23
7813,37.502847,127.052174,서울특별시 강남구 역삼로65길 25,서울 강남구 대치동 900-1
7814,37.505205,127.05541,서울특별시 강남구 테헤란로78길 16,서울 강남구 대치동 891-44
7815,37.504661,127.052955,서울특별시 강남구 테헤란로70길 14-6,서울 강남구 대치동 890-62
7816,37.504759,127.056471,서울특별시 강남구 삼성로85길 11,서울 강남구 대치동 893
7817,37.504412,127.049726,서울특별시 강남구 테헤란로 406,서울 강남구 대치동 889-5
7818,37.504636,127.053768,서울특별시 강남구 삼성로85길 42,서울 강남구 대치동 891-26
7819,37.505496,127.054892,서울특별시 강남구 선릉로90길 70,서울 강남구 대치동 891-40
7820,37.500386,127.056221,서울특별시 강남구 삼성로67길 40,서울 강남구 대치동 916-58
7821,37.505072,127.055002,서울특별시 강남구 삼성로85길 26,서울 강남구 대치동 891-46
7822,37.505165,127.052553,서울특별시 강남구 테헤란로 420,서울 강남구 대치동 890-16
7823,37.500028,127.056196,서울특별시 강남구 도곡로73길 35-1,서울 강남구 대치동 926-5
7824,37.505457,127.054654,서울특별시 강남구 선릉로90길 68,서울 강남구 대치동 891-38
7825,37.505274,127.054824,서울특별시 강남구 테헤란로78길 14-8,서울 강남구 대치동 891-59
7826,37.502053,127.051129,서울특별시 강남구 선릉로76길 9-7,서울 강남구 대치동 898-21
7827,37.501529,127.055642,서울특별시 강남구 삼성로71길 40,서울 강남구 대치동 911-4
7828,37.503872,127.050678,서울특별시 강남구 테헤란로22길 32,서울 강남구 역삼동 740-10
7829,37.503988,127.051009,서울특별시 강남구 테헤란로64길 14,서울 강남구 대치동 889-56
7830,37.504733,127.052344,서울특별시 강남구 선릉로90길 38,서울 강남구 대치동 890-32
7831,37.505271,127.052901,서울특별시 강남구 테헤란로 422,서울 강남구 대치동 890-20
7832,37.505271,127.052901,서울특별시 강남구 테헤란로 422,서울 강남구 대치동 890-20
7833,37.502819,127.052442,서울특별시 강남구 역삼로65길 24,서울 강남구 대치동 900-22
7834,37.502475,127.050919,서울특별시 강남구 선릉로82길 10,서울 강남구 대치동 898-16
7835,37.502847,127.052174,서울특별시 강남구 역삼로65길 25,서울 강남구 대치동 900-1
7836,37.502417,127.050744,서울특별시 강남구 선릉로82길 8,서울 강남구 대치동 898-15
7837,37.500509,127.051219,서울특별시 강남구 선릉로 344,서울 강남구 대치동 908
7838,37.504281,127.055712,서울특별시 강남구 삼성로81길 24,서울 강남구 대치동 894-7
7839,37.50503,127.051829,서울특별시 강남구 테헤란로 416,서울 강남구 대치동 890-8
7840,37.500882,127.055755,서울특별시 강남구 삼성로69길 44,서울 강남구 대치동 916-15
7841,37.505457,127.054654,서울특별시 강남구 선릉로90길 68,서울 강남구 대치동 891-38
7842,37.505457,127.054654,서울특별시 강남구 선릉로90길 68,서울 강남구 대치동 891-38
7843,37.503988,127.051009,서울특별시 강남구 테헤란로64길 14,서울 강남구 대치동 889-56
7844,37.505045,127.053529,서울특별시 강남구 선릉로90길 56,서울 강남구 대치동 891-23
7845,37.500741,127.051864,서울특별시 강남구 역삼로 408,서울 강남구 대치동 908-4
7846,37.505457,127.054654,서울특별시 강남구 선릉로90길 68,서울 강남구 대치동 891-38
7847,37.505457,127.054654,서울특별시 강남구 선릉로90길 68,서울 강남구 대치동 891-38
7848,37.504213,127.052058,서울특별시 강남구 선릉로86길 31,서울 강남구 대치동 890-59
7849,37.505457,127.054654,서울특별시 강남구 선릉로90길 68,서울 강남구 대치동 891-38
7850,37.500327,127.05604,서울특별시 강남구 삼성로67길 42,서울 강남구 대치동 916-59
7851,37.501091,127.051665,서울특별시 강남구 역삼로 409,서울 강남구 대치동 907-12
7852,37.5001,127.054194,서울특별시 강남구 역삼로70길 21,서울 강남구 대치동 917-22
7853,37.501091,127.051665,서울특별시 강남구 역삼로 409,서울 강남구 대치동 907-12
7854,37.504289,127.052555,서울특별시 강남구 테헤란로68길 15,서울 강남구 대치동 890-42
7855,37.502418,127.054554,서울특별시 강남구 역삼로71길 7,서울 강남구 대치동 905-14
7856,37.502834,127.051266,서울특별시 강남구 선릉로82길 15,서울 강남구 대치동 897-18
7857,37.500386,127.056221,서울특별시 강남구 삼성로67길 40,서울 강남구 대치동 916-58
7858,37.504833,127.056393,서울특별시 강남구 삼성로85길 11,서울 강남구 대치동 893
7859,37.501461,127.051629,서울특별시 강남구 테헤란로22길 15,서울 강남구 역삼동 736-44
7860,37.500386,127.056221,서울특별시 강남구 삼성로67길 40,서울 강남구 대치동 916-58
7861,37.503676,127.053874,서울특별시 강남구 선릉로82길 47,서울 강남구 대치동 896-49
7862,37.501281,127.055757,서울특별시 강남구 삼성로71길 39,서울 강남구 대치동 916-12
7863,37.5023,127.054196,서울특별시 강남구 삼성로75길 51,서울 강남구 대치동 905-7
7864,37.502676,127.051648,서울특별시 강남구 선릉로82길 20,서울 강남구 대치동 899-2
7865,37.502847,127.052174,서울특별시 강남구 역삼로65길 25,서울 강남구 대치동 900-1
7866,37.503241,127.055131,서울특별시 강남구 역삼로73길 18,서울 강남구 대치동 901-46
7867,37.500526,127.051439,서울특별시 강남구 역삼로 404,서울 강남구 대치동 908-1
7868,37.502777,127.051095,서울특별시 강남구 선릉로82길 13,서울 강남구 대치동 897-17
7869,37.50503,127.051829,서울특별시 강남구 테헤란로 416,서울 강남구 대치동 890-8
7870,37.503171,127.056126,서울특별시 강남구 삼성로75길 26,서울 강남구 대치동 901-77
7871,37.501082,127.053455,서울특별시 강남구 역삼로 424,서울 강남구 대치동 909-3
7872,37.501461,127.051629,서울특별시 강남구 논현로85길 52,서울 강남구 역삼동 735-17
7873,37.502921,127.055297,서울특별시 강남구 역삼로73길 14,서울 강남구 대치동 901-48
7874,37.500509,127.051219,서울특별시 강남구 선릉로 344,서울 강남구 대치동 908
7875,37.504105,127.052903,서울특별시 강남구 선릉로86길 39,서울 강남구 대치동 890-44
7876,37.502529,127.053193,서울특별시 강남구 테헤란로68길 42,서울 강남구 대치동 900-35
7877,37.50413,127.050658,서울특별시 강남구 선릉로90길 16,서울 강남구 대치동 889-52
7878,37.501182,127.050841,서울특별시 강남구 선릉로 406,서울 강남구 대치동 907
7879,37.503309,127.050341,서울특별시 강남구 선릉로86길 7,서울 강남구 대치동 889-75
7880,37.504825,127.052635,서울특별시 강남구 선릉로90길 42,서울 강남구 대치동 890-30
7881,37.505334,127.05439,서울특별시 강남구 선릉로90길 64,서울 강남구 대치동 891-37
7882,37.503066,127.050705,서울특별시 강남구 선릉로86길 10,서울 강남구 대치동 897-13
7883,37.504101,127.052679,서울특별시 강남구 선릉로86길 37,서울 강남구 대치동 890-45
7884,37.502417,127.050744,서울특별시 강남구 선릉로82길 8,서울 강남구 대치동 898-15
7885,37.501435,127.050767,서울특별시 강남구 선릉로 408,서울 강남구 대치동 898-12
7886,37.500072,127.052058,서울특별시 강남구 선릉로72길 10,서울 강남구 대치동 921-18
7887,37.503241,127.055131,서울특별시 강남구 역삼로73길 18,서울 강남구 대치동 901-46
7888,37.505072,127.055002,서울특별시 강남구 삼성로85길 26,서울 강남구 대치동 891-46
7889,37.504733,127.052344,서울특별시 강남구 선릉로90길 38,서울 강남구 대치동 890-32
7890,37.501082,127.053455,서울특별시 강남구 역삼로 424,서울 강남구 대치동 909-3
7891,37.504763,127.053272,서울특별시 강남구 테헤란로70길 12,서울 강남구 대치동 890-60
7892,37.504101,127.052679,서울특별시 강남구 선릉로86길 37,서울 강남구 대치동 890-45
7893,37.503788,127.051226,서울특별시 강남구 테헤란로64길 18,서울 강남구 대치동 889-70
7894,37.502518,127.050288,서울특별시 강남구 선릉로 420,서울 강남구 대치동 897-3
7895,37.504101,127.052679,서울특별시 강남구 선릉로86길 37,서울 강남구 대치동 890-45
7896,37.504259,127.051479,서울특별시 강남구 논현로67길 33,서울 강남구 역삼동 794-3
7897,37.502755,127.050442,서울특별시 강남구 선릉로86길 6-6,서울 강남구 대치동 897-5
7898,37.501014,127.056151,서울특별시 강남구 삼성로69길 38,서울 강남구 대치동 916-21
7899,37.505334,127.05439,서울특별시 강남구 선릉로90길 64,서울 강남구 대치동 891-37
7900,37.501241,127.05102,서울특별시 강남구 선릉로76길 4,서울 강남구 대치동 907-1
7901,37.502333,127.053543,서울특별시 강남구 테헤란로68길 45,서울 강남구 대치동 900-40
7902,37.504035,127.053995,서울특별시 강남구 테헤란로70길 25,서울 강남구 대치동 895-11
7903,37.503547,127.051094,서울특별시 강남구 선릉로86길 17,서울 강남구 대치동 889-72
7904,37.504395,127.053365,서울특별시 강남구 테헤란로70길 16,서울 강남구 대치동 890-38
7905,37.505325,127.05498,서울특별시 강남구 테헤란로78길 14-6,서울 강남구 대치동 891-61
7906,37.502417,127.050744,서울특별시 강남구 선릉로82길 8,서울 강남구 대치동 898-15
7907,37.501747,127.052535,서울특별시 강남구 선릉로76길 24,서울 강남구 대치동 906
7908,37.505496,127.054892,서울특별시 강남구 선릉로90길 70,서울 강남구 대치동 891-40
7909,37.504555,127.050752,서울특별시 강남구 테헤란로 410,서울 강남구 대치동 889-13
7910,37.50226,127.05332,서울특별시 강남구 테헤란로68길 46,서울 강남구 대치동 900-39
7911,37.505628,127.055232,서울특별시 강남구 테헤란로78길 8,서울 강남구 대치동 891-42
7912,37.504443,127.050039,서울특별시 강남구 테헤란로 406,서울 강남구 대치동 889-5
7913,37.50477,127.051272,서울특별시 강남구 테헤란로 412,서울 강남구 대치동 890
7914,37.503547,127.051094,서울특별시 강남구 선릉로86길 17,서울 강남구 대치동 889-72
7915,37.505445,127.053598,서울특별시 강남구 테헤란로 424,서울 강남구 대치동 891
7916,37.503788,127.051226,서울특별시 강남구 테헤란로64길 18,서울 강남구 대치동 889-70
7917,37.505282,127.054178,서울특별시 강남구 선릉로90길 62,서울 강남구 대치동 891-34
7918,37.503559,127.052507,서울특별시 강남구 역삼로67길 34,서울 강남구 대치동 896-19
7919,37.505334,127.05439,서울특별시 강남구 선릉로90길 64,서울 강남구 대치동 891-37
7920,37.501182,127.056063,서울특별시 강남구 삼성로71길 37-5,서울 강남구 대치동 916-19
7921,37.505496,127.054892,서울특별시 강남구 선릉로90길 70,서울 강남구 대치동 891-40
7922,37.504733,127.052344,서울특별시 강남구 선릉로90길 38,서울 강남구 대치동 890-32
7923,37.505142,127.054414,서울특별시 강남구 테헤란로78길 14-14,서울 강남구 대치동 891-36
7924,37.503547,127.051094,서울특별시 강남구 선릉로86길 17,서울 강남구 대치동 889-72
7925,37.50226,127.05332,서울특별시 강남구 테헤란로68길 46,서울 강남구 대치동 900-39
7926,37.501138,127.051802,서울특별시 강남구 역삼로 409,서울 강남구 대치동 907-12
7927,37.501138,127.051802,서울특별시 강남구 역삼로 409,서울 강남구 대치동 907-12
7928,37.501138,127.051802,서울특별시 강남구 역삼로 409,서울 강남구 대치동 907-12
7929,37.501529,127.055642,서울특별시 강남구 삼성로71길 40,서울 강남구 대치동 911-4
7930,37.503491,127.056145,서울특별시 강남구 역삼로77길 15,서울 강남구 대치동 901-74
7931,37.503887,127.055277,서울특별시 강남구 삼성로81길 29,서울 강남구 대치동 901-52
7932,37.505129,127.052152,서울특별시 강남구 테헤란로 418,서울 강남구 대치동 890-12
7933,37.50395,127.055888,서울특별시 강남구 역삼로77길 23,서울 강남구 대치동 901-67
7934,37.500853,127.056442,서울특별시 강남구 삼성로69길 35,서울 강남구 대치동 916-48
7935,37.503547,127.051094,서울특별시 강남구 선릉로86길 17,서울 강남구 대치동 889-72
7936,37.503491,127.056145,서울특별시 강남구 역삼로77길 15,서울 강남구 대치동 901-74
7937,37.503241,127.055131,서울특별시 강남구 역삼로73길 18,서울 강남구 대치동 901-46
7938,37.501291,127.053934,서울특별시 강남구 역삼로 428,서울 강남구 대치동 910
7939,37.503309,127.050341,서울특별시 강남구 선릉로86길 7,서울 강남구 대치동 889-75
7940,37.501138,127.051802,서울특별시 강남구 역삼로 409,서울 강남구 대치동 907-12
7941,37.501182,127.056063,서울특별시 강남구 삼성로71길 37-5,서울 강남구 대치동 916-19
7942,37.501675,127.054635,서울특별시 강남구 도곡로19길 25,서울 강남구 역삼동 794-6
7943,37.501281,127.055757,서울특별시 강남구 삼성로71길 39,서울 강남구 대치동 916-12
7944,37.503566,127.055445,서울특별시 강남구 삼성로75길 32-10,서울 강남구 대치동 901-54
7945,37.500932,127.053906,서울특별시 강남구 선릉로72길 35,서울 강남구 대치동 910-15
7946,37.502418,127.054554,서울특별시 강남구 역삼로71길 7,서울 강남구 대치동 905-14
7947,37.501122,127.054277,서울특별시 강남구 선릉로72길 39,서울 강남구 대치동 910-11
7948,37.50011,127.056535,서울특별시 강남구 도곡로73길 36,서울 강남구 대치동 927-3
7949,37.500056,127.052896,서울특별시 강남구 역삼로64길 16-2,서울 강남구 대치동 920-12
7950,37.504114,127.056628,서울특별시 강남구 삼성로 417,서울 강남구 대치동 902
7951,37.504114,127.056628,서울특별시 강남구 삼성로 417,서울 강남구 대치동 902
7952,37.5023,127.054196,서울특별시 강남구 삼성로75길 51,서울 강남구 대치동 905-7
7953,37.504114,127.056628,서울특별시 강남구 삼성로 417,서울 강남구 대치동 902
7954,37.500627,127.056353,서울특별시 강남구 삼성로69길 39-3,서울 강남구 대치동 916-51
7955,37.500386,127.056221,서울특별시 강남구 삼성로67길 40,서울 강남구 대치동 916-58
7956,37.500788,127.05466,서울특별시 강남구 역삼로70길 19-16,서울 강남구 대치동 917-32
7957,37.50104,127.054935,서울특별시 강남구 선릉로72길 46,서울 강남구 대치동 917-3
7958,37.500386,127.056221,서울특별시 강남구 삼성로67길 40,서울 강남구 대치동 916-58
7959,37.500116,127.05432,서울특별시 강남구 역삼로70길 19-4,서울 강남구 대치동 917-23
7960,37.501668,127.054963,서울특별시 강남구 역삼로 438,서울 강남구 대치동 910-5
7961,37.50291,127.054232,서울특별시 강남구 역삼로71길 17,서울 강남구 대치동 901-5
7962,37.500494,127.055954,서울특별시 강남구 삼성로69길 43-3,서울 강남구 대치동 916-57
7963,37.503566,127.055445,서울특별시 강남구 삼성로75길 32-10,서울 강남구 대치동 901-54
7964,37.503676,127.053874,서울특별시 강남구 선릉로82길 47,서울 강남구 대치동 896-49
7965,37.50104,127.054935,서울특별시 강남구 선릉로72길 46,서울 강남구 대치동 917-3
7966,37.504479,127.0515,서울특별시 강남구 테헤란로64길 9,서울 강남구 대치동 890-49
7967,37.500327,127.05604,서울특별시 강남구 삼성로67길 42,서울 강남구 대치동 916-59
7968,37.504599,127.054179,서울특별시 강남구 삼성로85길 38,서울 강남구 대치동 891-28
7969,37.500853,127.056442,서울특별시 강남구 삼성로69길 35,서울 강남구 대치동 916-48
7970,37.500853,127.056442,서울특별시 강남구 삼성로69길 35,서울 강남구 대치동 916-48
7971,37.503613,127.053722,서울특별시 강남구 선릉로82길 45,서울 강남구 대치동 896-48
7972,37.50325,127.054283,서울특별시 강남구 역삼로71길 22,서울 강남구 대치동 901-20
7973,37.504669,127.053805,서울특별시 강남구 삼성로85길 42,서울 강남구 대치동 891-26
7974,37.505457,127.054654,서울특별시 강남구 선릉로90길 68,서울 강남구 대치동 891-38
7975,37.500853,127.056442,서울특별시 강남구 삼성로69길 35,서울 강남구 대치동 916-48
7976,37.504599,127.054179,서울특별시 강남구 삼성로85길 38,서울 강남구 대치동 891-28
7977,37.501091,127.051665,서울특별시 강남구 역삼로 409,서울 강남구 대치동 907-12
7978,37.50325,127.054283,서울특별시 강남구 역삼로71길 22,서울 강남구 대치동 901-20
7979,37.500327,127.05604,서울특별시 강남구 삼성로67길 42,서울 강남구 대치동 916-59
7980,37.503077,127.052757,서울특별시 강남구 역삼로67길 26,서울 강남구 대치동 900-26
7981,37.503241,127.055131,서울특별시 강남구 역삼로73길 18,서울 강남구 대치동 901-46
7982,37.502119,127.052774,서울특별시 강남구 선릉로76길 27,서울 강남구 대치동 900-14
7983,37.502735,127.054731,서울특별시 강남구 삼성로75길 42,서울 강남구 대치동 901-13
7984,37.500386,127.056221,서울특별시 강남구 삼성로67길 40,서울 강남구 대치동 916-58
7985,37.500168,127.053902,서울특별시 강남구 역삼로70길 20,서울 강남구 대치동 919-26
7986,37.504555,127.050752,서울특별시 강남구 테헤란로 410,서울 강남구 대치동 889-13
7987,37.50325,127.054283,서울특별시 강남구 역삼로71길 22,서울 강남구 대치동 901-20
7988,37.501876,127.054369,서울특별시 강남구 역삼로 433,서울 강남구 대치동 905-28
7989,37.502834,127.051266,서울특별시 강남구 선릉로82길 15,서울 강남구 대치동 897-18
7990,37.50478,127.052486,서울특별시 강남구 선릉로90길 40,서울 강남구 대치동 890-31
7991,37.502235,127.054025,서울특별시 강남구 역삼로69길 10,서울 강남구 대치동 905
7992,37.50291,127.054232,서울특별시 강남구 역삼로71길 17,서울 강남구 대치동 901-5
7993,37.505457,127.054654,서울특별시 강남구 선릉로90길 68,서울 강남구 대치동 891-38
7994,37.500181,127.055673,서울특별시 강남구 삼성로67길 48,서울 강남구 대치동 916-67
7995,37.500327,127.05604,서울특별시 강남구 삼성로67길 42,서울 강남구 대치동 916-59
7996,37.500168,127.053902,서울특별시 강남구 역삼로70길 20,서울 강남구 대치동 919-26
7997,37.50478,127.052486,서울특별시 강남구 선릉로90길 40,서울 강남구 대치동 890-31
7998,37.502518,127.050288,서울특별시 강남구 선릉로 420,서울 강남구 대치동 897-3
7999,37.503725,127.055362,서울특별시 강남구 삼성로75길 32-14,서울 강남구 대치동 901-53
8000,37.503127,127.05291,서울특별시 강남구 테헤란로68길 34,서울 강남구 대치동 900-27
8001,37.504101,127.052679,서울특별시 강남구 선릉로86길 37,서울 강남구 대치동 890-45
8002,37.50291,127.054232,서울특별시 강남구 역삼로71길 17,서울 강남구 대치동 901-5
