atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2427335999,힐스테이트천호역젠트리스(주상복합),아파트,전세,27/45,75000,0,"7억 5,000",122,84.84,동향,37.53728,127.125552,뻥뷰. 풀옵션. 천호역1분 연결. 지하2부터 지상4까지 상가. 주차편리.,"['2년이내', '융자금없는', '역세권', '방세개']",A동,송파구 풍납2동
2427396737,강동상떼빌(주상복합),아파트,매매,19/20,110000,0,11억,151,119.7,남향,37.53712,127.130553,"강동역3분,  남향, 시스템에어컨교체, 확장","['25년이내', '역세권', '대형평수', '방세개']",1동,송파구 풍납2동
2427310140,힐스테이트천호역젠트리스(주상복합),아파트,전세,6/45,74000,0,"7억 4,000",120,84.94,남향,37.53728,127.125552,"신축 더블역세권, 가장선호하는타입, 남향","['2년이내', '융자금없는', '역세권']",A동,송파구 풍납2동
2427484713,힐스테이트천호역젠트리스(주상복합),아파트,월세,27/45,20000,220,2억,122,84.84,남동향,37.53728,127.125552,천호역더블역세권 탁트인고층뷰 보증금 조정가능 에4,"['2년이내', '역세권', '방세개', '화장실두개']",A동,송파구 풍납2동
2427374538,동남드림빌(주상복합),아파트,월세,6/11,30000,100,3억,101,80.93,동향,37.536666,127.127741,좋은집 좋은이웃 방3화2 천호역더블역세권 도보3분거리,"['25년이내', '역세권', '방세개', '화장실두개']",1동,송파구 풍납2동
2427477277,이안강동컴홈스테이2차,오피스텔,매매,8/13,35000,0,"3억 5,000",70,34.68,동향,37.537566,127.128664,분양가 빠른입주 전입가능 드레스룸 신축 풀옵션 복층 큰대로변 신혼부부,"['4년이내', '역세권', '복층']",1동,송파구 풍납2동
2427455911,강동상떼빌(주상복합),아파트,매매,19/20,100000,0,10억,119,94.36,서향,37.53712,127.130553,"입주 강동,천호역이용 넓은전용 가격협의","['25년이내', '역세권', '방세개', '화장실두개']",1동,송파구 풍납2동
2427460680,현대(30-2),아파트,매매,9/11,85000,0,"8억 5,000",80,59.36,남향,37.535495,127.126476,"천호역, 재건축 안전진단 통과, 실거주, 투자용","['25년이상', '방두개', '화장실한개']",101동,송파구 풍납2동
2427463396,힐스테이트천호역젠트리스,오피스텔,월세,14/23,1000,90,"1,000",48,17.04,북동향,37.537204,127.125755,첫입주 즉시입주 주거용 전입가능 신축 풀옵션 천호역바로앞 큰대로변,"['2년이내', '역세권', '소형평수']",B동,송파구 풍납2동
2427322838,힐스테이트천호역젠트리스(주상복합),아파트,전세,42/45,75000,0,"7억 5,000",121,84.76,남동향,37.53728,127.125552,"고층 멋진뷰 풀에어컨 무융자 5,8호선천호역바로","['2년이내', '융자금없는', '역세권', '방세개']",A동,송파구 풍납2동
2427322114,힐스테이트천호역젠트리스(주상복합),아파트,전세,13/45,85000,0,"8억 5,000",120,84.94,남향,37.53728,127.125552,"융무,남향,롯데타워뷰,김냉,옵션많아요,선호구조라인, 천호역 6번출구,","['2년이내', '역세권', '방세개']",A동,송파구 풍납2동
2427475459,이안강동컴홈스테이1차,오피스텔,매매,25/25,45000,0,"4억 5,000",69,29.57,남서향,37.537446,127.128856,급매 펜트하우스 최고층 롯데타워 한강뷰 옥상정원 바베큐 복층,"['4년이내', '마당', '테라스']",1동,송파구 풍납2동
2427340822,천호태영,오피스텔,매매,1/1,35000,0,"3억 5,000",55,48.31,동향,37.538341,127.130391,수리된집. 입주가능. 투룸 역세권,"['25년이내', '역세권', '1층', '소형평수']",102동,송파구 풍납2동
2427369228,성내e-편한세상2차,아파트,전세,2/13,55000,0,"5억 5,000",105,84.9,동향,37.534646,127.126237,피로티2층 개방감 있는구조 7월말전후입주협의,"['25년이내', '융자금없는', '필로티', '방세개']",201동,송파구 풍납2동
2427466802,힐스테이트천호역젠트리스(주상복합),아파트,전세,8/45,75000,0,"7억 5,000",122,84.84,동향,37.53728,127.125552,"융자무 풀에 작방,붙박이장 화장대 드룸,펜트리선반","['2년이내', '융자금없는', '역세권', '방세개']",A동,송파구 풍납2동
2427465105,힐스테이트천호역젠트리스,오피스텔,월세,13/23,1000,100,"1,000",50,17.55,서향,37.537204,127.125755,"신축오피스텔,천호역더블역세권","['2년이내', '융자금없는', '역세권', '소형평수']",B동,송파구 풍납2동
2427479261,중소형사무실,사무실,월세,5/12,3000,140,"3,000",76,40.51,북서향,37.537159,127.125845,첫입주 천호역 6번출구앞 중형사무실 신축코너 자주식주차,"['2년이내', '역세권', '중층', '관리비20만원이하']",,송파구 풍납2동
2427483796,중소형사무실,사무실,월세,8/23,1000,70,"1,000",37,19.84,남향,37.537159,127.125845,천호역더블역세권 복합상권 오피스,"['2년이내', '역세권', '중층', '주차가능']",,송파구 풍납2동
2427475241,힐스테이트천호역젠트리스(주상복합),아파트,월세,8/45,50000,100,5억,122,84.84,남동향,37.53728,127.125552,"천호역앞 채광 조망 좋은 집, 보증금 월세 조정가능 에어컨 4대","['2년이내', '융자금없는', '역세권']",A동,송파구 풍납2동
2427470962,힐스테이트천호역젠트리스,오피스텔,월세,15/23,1000,100,"1,000",48,17.04,남향,37.537204,127.125755,전입 가능 첫입주 5호선 천호역 역세권 풀옵션,"['2년이내', '역세권', '소형평수']",B동,송파구 풍납2동
2427428395,복합상가,상가,월세,1/45,6000,350,"6,000",52,23.5,북동향,37.537159,127.125845,천호역 6번출구 공원있는  상가점포 월세 감액,"['2년이내', '융자금없는', '역세권', '1층']",,송파구 풍납2동
2427450666,단지내상가,상가,월세,1/4,10000,650,1억,71,32.46,남향,37.537159,127.125845,천호역 바로앞 코너1층상가 즉시입주가,"['2년이내', '역세권', '1층', '주차가능']",,송파구 풍납2동
2427466400,복합상가,상가,월세,1/4,3000,330,"3,000",60,27.23,남동향,37.537159,127.125845,"신축 천호역더블역세권, 1층 상가","['2년이내', '융자금없는', '역세권', '1층']",,송파구 풍납2동
2427426982,힐스테이트천호역젠트리스,오피스텔,전세,14/23,35000,0,"3억 5,000",86,30.59,서향,37.537204,127.125755,최고급오피스텔.첫입주.전입가능,"['2년이내', '역세권', '화장실한개']",B동,송파구 풍납2동
2427465252,복합상가,상가,월세,1/4,7000,370,"7,000",63,28.6,북동향,37.537159,127.125845,"주상복합상가,천호역더블역세권,랜트프리가능,호실확장가능","['2년이내', '융자금없는', '역세권', '1층']",,송파구 풍납2동
2427458573,이안강동컴홈스테이2차,오피스텔,월세,6/13,3000,90,"3,000",54,27.06,서향,37.537566,127.128664,"보증금조절O, 주거용O, 전입신고O","['4년이내', '역세권', '복층']",1동,송파구 풍납2동
2427425240,빌라,빌라,매매,1/4,25000,0,"2억 5,000",47,47.88,남향,37.531829,127.129273,O파트너O 실입주가능／주인거주／올수리／잘관리된집,"['25년이상', '올수리', '1층']",,송파구 풍납2동
2427466020,복합상가,상가,월세,2/4,8000,460,"8,000",119,54.37,서향,37.537159,127.125845,"신축상가,천호역더블역세권,중심상권","['2년이내', '융자금없는', '역세권', '중층']",,송파구 풍납2동
2427390683,힐스테이트천호역젠트리스,오피스텔,매매,13/23,22500,0,"2억 2,500",48,17.04,북동향,37.537204,127.125755,천호역 역세권 임차 수요 대기중 신축 마이너스P 투자 강추,"['2년이내', '역세권', '소형평수']",B동,송파구 풍납2동
2427416261,힐스테이트천호역젠트리스(주상복합),아파트,전세,13/45,75000,0,"7억 5,000",122,84.84,남향,37.53728,127.125552,"천호역앞 탁트인 뷰 로얄층, 에어컨 4","['2년이내', '융자금없는', '역세권']",A동,송파구 풍납2동
2427380401,힐스테이트천호역젠트리스,오피스텔,월세,21/23,20000,15,2억,50,17.55,서향,37.537204,127.125755,"천호역앞 탁트인 한강조망 로얄층, 보증보험 전세대출 가능","['2년이내', '역세권', '소형평수']",B동,송파구 풍납2동
2427467592,복합상가,상가,매매,B1/4,52380,0,"5억 2,380",62,28.43,남동향,37.537159,127.125845,"계약금포기,천호역중심상권","['2년이내', '역세권', '지하층', '주차가능']",,송파구 풍납2동
2427449977,이안강동컴홈스테이1차,오피스텔,월세,24/25,5000,85,"5,000",57,24.15,남향,37.537446,127.128856,융자없는 깔끔하고 전입가능한 집 고층채광맛집,"['4년이내', '융자금없는', '역세권']",1동,송파구 풍납2동
2427466568,복합상가,상가,월세,2/4,5000,350,"5,000",75,34.45,북동향,37.537159,127.125845,"천호역1분 연결,렌트프리. 확장가. 테라스. 가시성굿","['2년이내', '융자금없는', '테라스', '역세권']",,송파구 풍납2동
2427465757,복합상가,상가,월세,2/4,2000,200,"2,000",52,23.72,남서향,37.537159,127.125845,"천호역더블역세권 주상복합상가,중심상권","['2년이내', '융자금없는', '역세권', '중층']",,송파구 풍납2동
2427466249,중소형사무실,사무실,월세,5/12,3000,150,"3,000",83,44.24,서향,37.537159,127.125845,"천호역더블역세권,신축오피스","['2년이내', '융자금없는', '역세권', '중층']",,송파구 풍납2동
2427391159,힐스테이트천호역젠트리스,오피스텔,월세,22/23,3000,150,"3,000",82,29.19,남향,37.537204,127.125755,"1.5룸 천호역앞, 조망 채광 좋은 로얄층, 사업자 가능","['2년이내', '역세권', '화장실한개']",B동,송파구 풍납2동
2427464476,복합상가,상가,월세,B1/23,3000,180,"3,000",63,28.45,동향,37.537159,127.125845,"에스컬레이터 앞. 옆 호실과 확장가. 렌트프리. 빨래방,네일,분식점 등","['2년이내', '융자금없는', '역세권', '지하층']",,송파구 풍납2동
2427465400,복합상가,상가,월세,1/4,5000,300,"5,000",58,26.43,남서향,37.537159,127.125845,"천호역더블역세권 주상복합상가,중심상권","['2년이내', '융자금없는', '역세권', '1층']",,송파구 풍납2동
2427454534,일반상가,상가,월세,1/4,11000,400,"1억 1,000",60,60.04,남서향,37.538523,127.126,천호역 도보 2분 거리 천호동 로데오 거리 먹자골목 최고 상권 1층 임대,"['25년이내', '역세권', '1층', '관리비10만원이하']",,송파구 풍납2동
2426957451,힐스테이트천호역젠트리스,오피스텔,월세,19/23,3000,130,"3,000",86,30.59,북서향,37.537204,127.125755,1.5룸 큰타입 전입신고X 천호역더블역세권,"['2년이내', '역세권', '방한개', '화장실한개']",B동,송파구 풍납2동
2425402271,오피스텔,원룸,월세,5/17,1000,80,"1,000",25,17.09,서향,37.53833,127.128077,신축 오피 원룸 첫입주 l 주거용 l 전입 확정가능 l 선착순매물,"['4년이내', '융자금없는', '역세권']",,송파구 풍납2동
2427032356,힐스테이트천호역젠트리스,오피스텔,월세,13/23,1000,90,"1,000",48,17.04,북동향,37.537204,127.125755,천호역 더블역세권 도보1분 전입가능한 귀한 매물 탁트인뷰 강추,"['2년이내', '역세권', '소형평수', '방한개']",B동,송파구 풍납2동
2427338893,이안강동컴홈스테이2차,오피스텔,월세,13/13,1500,110,"1,500",50,24.99,남향,37.537566,127.128664,루프탑 단독사용 귀한월세 층간소음 제로 탑층,"['4년이내', '역세권', '복층']",1동,송파구 풍납2동
2427012527,천호태영,아파트,매매,5/24,103000,0,"10억 3,000",109,84.88,남동향,37.538272,127.130416,강동역5분 내부 대리석및확장등 완전올수리,"['25년이내', '올수리', '방세개', '화장실두개']",102동,송파구 풍납2동
2427377124,힐스테이트천호역젠트리스,오피스텔,전세,21/23,23000,0,"2억 3,000",50,17.55,서향,37.537204,127.125755,"보증보험 ok, 신축 조망 채광 좋은 집,  빠른입주 가","['2년이내', '역세권', '소형평수']",B동,송파구 풍납2동
2427198685,힐스테이트천호역젠트리스,오피스텔,전세,18/23,19300,0,"1억 9,300",48,17.04,북동향,37.537204,127.125755,더블 역세권 천호역 연결. 신축 첫 입주. 나혼산 강추,"['2년이내', '역세권', '소형평수', '화장실한개']",B동,송파구 풍납2동
2427311085,복합상가,상가,월세,3/45,5000,390,"5,000",98,44,북동향,37.537159,127.125845,힐스테이트천호역젠트리스오피스텔 3층 상가,"['2년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 풍납2동
2427295885,중소형사무실,사무실,월세,5/23,3000,140,"3,000",76,40.51,북서향,37.537159,127.125845,,"['2년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 풍납2동
2427275883,일반원룸,원룸,월세,3/4,5000,90,"5,000",98,40,남향,37.532365,127.129972,신축급 분리형 거실  넓어요 남향 빠른입주가능 에어컨 세탁기 옵션,"['25년이상', '세대분리', '화장실한개']",,송파구 풍납2동
2427052116,힐스테이트천호역젠트리스,오피스텔,월세,16/23,3000,130,"3,000",84,29.62,북동향,37.537204,127.125755,천호역 2분 초역세권 힐스테이트 첫입주 월룸원거실 분리형,"['2년이내', '역세권', '세대분리']",B동,송파구 풍납2동
2427171955,힐탑프라자,오피스텔,전세,9/16,8500,0,"8,500",36,20.48,남향,37.536629,127.131215,강동역세권  화장실올수리  남향,"['25년이상', '융자금없는', '올수리', '역세권']",1동,송파구 풍납2동
2427205095,복합상가,상가,매매,3/20,78000,0,"7억 8,000",70,32.08,북동향,37.537159,127.125845,천호역 6번출구 바로앞 초초역세권 최고의 상권 부가세 환급조건에 매매,"['2년이내', '역세권', '지상층(1층제외)', '관리비20만원이하']",,송파구 풍납2동
2427122042,트레벨,오피스텔,매매,7/15,13900,0,"1억 3,900",53,28.43,동향,37.537247,127.129466,공실 역세권 빌트인 원룸,"['25년이내', '역세권', '소형평수', '방한개']",1동,송파구 풍납2동
2427127494,중소형사무실,사무실,월세,10/23,700,70,700,37,19.84,남향,37.537159,127.125845,천호역 더블역세권 섹션오피스,"['2년이내', '역세권', '중층', '주차가능']",,송파구 풍납2동
2427185455,단독,단독/다가구,매매,2/B1,87000,0,"8억 7,000",106,131.23,남향,37.535198,127.129967,,"['25년이상', '역세권', '방네개이상', '화장실세개']",,송파구 풍납2동
2427274746,천호태영,아파트,전세,13/23,70000,0,7억,141,114.83,남동향,37.538095,127.12958,"5,8호선 더블역세권 깨끗","['25년이내', '역세권', '대형평수', '방네개이상']",106동,송파구 풍납2동
2427061347,빌딩,건물,매매,3/B1,175000,0,"17억 5,000",116,223.02,,37.533001,127.127759,엘에스｜전체명도가능｜신축 또는 리모델링부지｜접한도로 8M 코너입지,['25년이상'],,송파구 풍납2동
2427231712,이안강동컴홈스테이2차,오피스텔,전세,12/13,23000,0,"2억 3,000",50,24.99,북동향,37.537566,127.128664,전세대출O 신축급풀옵션 입주민전용헬스O,"['4년이내', '융자금없는', '역세권']",1동,송파구 풍납2동
2427178809,복합상가,상가,월세,3/40,2000,180,"2,000",52,29.18,남향,37.537159,127.125845,천호역세권  신축,"['2년이내', '역세권', '지상층(1층제외)', '관리비20만원이하']",,송파구 풍납2동
2426923381,성내e-편한세상1차,아파트,월세,3/15,37000,110,"3억 7,000",144,120.46,남향,37.533349,127.13122,"거실앞 아늑한 소나무정원뷰, 장기거주가능.","['25년이내', '역세권', '화장실두개', '대형평수']",102동,송파구 풍납2동
2426687739,천호태영,아파트,매매,21/23,98000,0,"9억 8,000",108,84.88,동향,37.537874,127.13025,"천호더블역세권,입주,올수리,동향이지만채광좋아요","['25년이내', '올수리', '역세권', '방세개']",103동,송파구 풍납2동
2427005494,중소형사무실,사무실,월세,4/4,1000,60,"1,000",36,36.36,남향,37.537681,127.130993,O오스타O 강동역 초역세권 가성비 사무실 실11,"['25년이상', '융자금없는', '역세권', '고층']",,송파구 풍납2동
2427004440,중소형사무실,사무실,월세,2/12,2000,130,"2,000",158,80.33,남향,37.53554,127.127967,KD 최우수사무소 l 실사진O l 가성비굿 l 강동역인근 l 주차편리,"['25년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 풍납2동
2427004389,일반상가,상가,월세,1/2,30000,900,3억,99,99,동향,37.538349,127.126765,O오스타O 천호로데오 입구 노출좋은 1층 실30,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 풍납2동
2426810656,현대(30-2),아파트,매매,3/11,90000,0,9억,73,54.06,남향,37.535116,127.12639,화장실. 샷시. 싱크대. led 수리함. 남향. 공간좋음,"['25년이상', '방두개', '화장실한개']",102동,송파구 풍납2동
2426900255,힐스테이트천호역젠트리스,오피스텔,월세,14/23,3000,150,"3,000",86,30.59,북향,37.537204,127.125755,천호역 더블 역세권 전입가능 풀오션,"['2년이내', '역세권', '방한개', '화장실한개']",B동,송파구 풍납2동
2426850777,중소형사무실,사무실,월세,10/23,700,70,700,37,19.84,남향,37.537159,127.125845,"5,8호선 천호역 초 역세권, 전망 굿, 내부 면적 실평수대비","['2년이내', '역세권', '중층', '주차가능']",,송파구 풍납2동
2426890672,빌라,빌라,월세,3/5,10000,72,1억,68,57.66,북향,37.535,127.12929,12년차 쓰리룸 주차 반려동물안됨 입주협의,"['15년이내', '융자금없는', '역세권']",,송파구 풍납2동
2426933788,중소형사무실,사무실,월세,5/23,1000,60,"1,000",37,19.84,북향,37.537159,127.125845,"5,8호선 천호역 초 역세권, 전망 굿, 내부 면적 실평수대비 넓음","['2년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 풍납2동
2426893985,복합상가,상가,월세,2/4,8000,460,"8,000",119,54.37,북서향,37.537159,127.125845,BEST 주출입구에 접한코너상가 에스컬레이터 바로앞 가시성 홍보성굿,"['2년이내', '역세권', '중층', '주차가능']",,송파구 풍납2동
2426926276,복합상가,상가,월세,3/45,5000,390,"5,000",98,44.73,북동향,37.537159,127.125845,"천호역6번출구 힐스에비뉴천호역상가, 전용13,3층,약국,미용실","['2년이내', '융자금없는', '역세권', '지상층(1층제외)']",,송파구 풍납2동
2426894291,복합상가,상가,월세,2/4,2000,200,"2,000",52,23.72,북동향,37.537159,127.125845,BEST  에스컬레이터 바로앞 상가앞 넓게트힘 가시성 홍보성굿,"['2년이내', '역세권', '중층', '주차가능']",,송파구 풍납2동
2426913550,복합상가,상가,매매,1/45,137000,0,"13억 7,000",80,36.54,남서향,37.537159,127.125845,"천호역 6번출구 급매 마피 금34,400만원","['2년이내', '역세권', '1층', '급매']",,송파구 풍납2동
2426923756,일반상가,상가,월세,2/6,2500,228,"2,500",103,99.1,북향,37.537402,127.124462,0 현장사진 0 천호역 1분 0 무권리 0 주차,"['25년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 풍납2동
2426948691,중소형사무실,사무실,월세,8/12,1000,65,"1,000",37,19.84,북향,37.537159,127.125845,첫입주 천호역 6번출구앞  소형사무실 신축 자주식주차,"['2년이내', '역세권', '중층', '관리비10만원이하']",,송파구 풍납2동
2426952604,일반상가,상가,월세,1/5,2000,200,"2,000",64,59.5,남향,37.532231,127.125015,0 무권리 0 강동구청역 5분 0 신축급 0 주차,"['10년이내', '역세권', '1층', '관리비10만원이하']",,송파구 풍납2동
2426949653,일반상가,상가,월세,1/6,6000,300,"6,000",157,132.25,서향,37.533452,127.12344,,"['25년이내', '역세권', '1층', '관리비20만원이하']",,송파구 풍납2동
2426936765,힐스테이트천호역젠트리스,오피스텔,월세,15/23,1000,100,"1,000",48,17.04,북서향,37.537204,127.125755,천호역 초역세권 첫 입주,"['2년이내', '역세권', '화장실한개']",B동,송파구 풍납2동
2426910373,중소형사무실,사무실,월세,6/6,3000,250,"3,000",144,105.7,남향,37.534443,127.123817,0 현장사진 0 천호역 6분 0 임대료 조절 0 주차 0 엘베,"['15년이내', '고층', '주차가능', '엘리베이터']",,송파구 풍납2동
2426772086,힐스테이트천호역젠트리스(주상복합),아파트,월세,42/45,30000,200,3억,121,84.76,남동향,37.53728,127.125552,"천호역더블역세권, 신축첫입주, 시스템에어컨, 보종금조정가능","['2년이내', '융자금없는', '역세권']",A동,송파구 풍납2동
2426790332,이안강동컴홈스테이2차,오피스텔,매매,11/13,27800,0,"2억 7,800",54,27.06,동향,37.537566,127.128664,"천호역 더블역세권, 강동역, 주변이 오피스텔 밀집지역, 안심귀가.","['4년이내', '역세권', '복층', '소형평수']",1동,송파구 풍납2동
2426771323,힐스테이트천호역젠트리스(주상복합),아파트,월세,35/45,40000,160,4억,122,84.84,남동향,37.53728,127.125552,"신축첫입주, 천호역 더블역세권, 최고의 생활인프라","['2년이내', '융자금없는', '역세권']",A동,송파구 풍납2동
2426794992,트레벨,오피스텔,매매,14/15,14500,0,"1억 4,500",53,28.43,동향,37.537247,127.129466,"풀옵션,강동 초역세권 트레벨 오피스텔 매매 주인거주 中","['25년이내', '역세권', '소형평수', '방한개']",1동,송파구 풍납2동
2426812164,현대(30-2),아파트,매매,5/11,105000,0,"10억 5,000",110,84.56,남향,37.535116,127.12639,"재건축추진중, 천호역역세권, 베란다확장, 남향","['25년이상', '확장형', '방세개', '화장실한개']",102동,송파구 풍납2동
2426695970,성내e-편한세상1차,아파트,전세,13/15,62000,0,"6억 2,000",104,84.49,동향,37.533349,127.13122,"로얄층,  내부 깔금한 집, 융자무, 사진O, 확트인전망","['25년이내', '역세권', '방세개']",102동,송파구 풍납2동
2426850269,복합상가,상가,월세,1/20,5000,380,"5,000",118,99.26,동향,37.537026,127.130441,무권리금 강동역 2분거리의 주상복합빌딩 1층 상가,"['25년이내', '융자금없는', '역세권', '1층']",,송파구 풍납2동
2426748762,이안강동컴홈스테이2차,오피스텔,매매,10/13,23000,0,"2억 3,000",50,24.99,동향,37.537566,127.128664,"급매, 신축3년차,내부깔끔, 천호역 3분","['4년이내', '역세권', '급매']",1동,송파구 풍납2동
2426762182,힐스테이트천호역젠트리스,오피스텔,전세,21/23,33000,0,"3억 3,000",82,29.19,남서향,37.537204,127.125755,,"['2년이내', '융자금없는', '역세권']",B동,송파구 풍납2동
2426769496,중소형사무실,사무실,월세,12/23,2000,140,"2,000",83,44.24,동향,37.537159,127.125845,젠트리스 섹션오피스 전용 13.5 P 넓은 사무실 월세,"['2년이내', '역세권', '중층', '주차가능']",,송파구 풍납2동
2426777715,빌라,빌라,전세,중/9,21000,0,"2억 1,000",23,15.24,동향,37.536942,127.123581,버팀목／보증보험／천호역1분／초역세권／신축4년차／분리형풀옵션,"['4년이내', '융자금없는', '역세권']",,송파구 풍납2동
2426730456,힐스테이트천호역젠트리스,오피스텔,월세,15/23,32000,15,"3억 2,000",84,29.62,북동향,37.537204,127.125755,천호초역세권 전입가능O 첫입주풀옵션 자주식주차O,"['2년이내', '융자금없는', '역세권']",B동,송파구 풍납2동
2426720235,이안강동컴홈스테이2차,오피스텔,월세,6/13,5000,145,"5,000",79,39.57,남향,37.537566,127.128664,,"['4년이내', '역세권', '복층']",1동,송파구 풍납2동
2426725977,일반상가,상가,월세,1/20,5000,380,"5,000",135,99.26,동향,37.537026,127.130441,M 2 M . 대로변／의원／강동역세권 ／ 유동인구 多,"['25년이내', '역세권', '1층', '관리비20만원이하']",,송파구 풍납2동
2426771852,중소형사무실,사무실,월세,10/23,3000,130,"3,000",76,40.51,서향,37.537159,127.125845,젠트리스 섹션오피스 코너 양창 전용 12.25 P 넓은 사무실 월세,"['2년이내', '역세권', '중층', '주차가능']",,송파구 풍납2동
2426742219,일반상가,상가,월세,4/4,1000,60,"1,000",37,37,남동향,37.537681,127.130993,강동역 도보2분거리 역세권위치 저렴한 4층상가,"['25년이상', '역세권', '고층', '관리비10만원이하']",,송파구 풍납2동
2426729017,중소형사무실,사무실,월세,3/6,2500,130,"2,500",81,66.1,남서향,37.531256,127.124165,실20 강동구청역 인근 채광 좋은 3층 단독 사무실 주차가능,"['25년이내', '역세권', '중층', '주차가능']",,송파구 풍납2동
2426730975,힐스테이트천호역젠트리스,오피스텔,전세,15/23,34000,0,"3억 4,000",84,29.62,북동향,37.537204,127.125755,,"['2년이내', '융자금없는', '역세권']",B동,송파구 풍납2동
2426795631,빌라,빌라,월세,4/8,20000,30,2억,27,22.24,남동향,37.536907,127.127265,애완동물가능한 뷰가 좋은 집. 보증금 조절가능해요,"['10년이내', '역세권', '화장실한개', '소형평수']",,송파구 풍납2동
2426777571,빌라,빌라,전세,중/9,21000,0,"2억 1,000",23,15.24,동향,37.536942,127.123581,버팀목／보증보험／천호역1분／초역세권／신축4년차／분리형풀옵션,"['4년이내', '융자금없는', '역세권']",,송파구 풍납2동
2426502382,힐스테이트천호역젠트리스,오피스텔,월세,21/23,1000,95,"1,000",50,17.55,남서향,37.537204,127.125755,천호역더블역세권 탁트인고층뷰 추천,"['2년이내', '역세권', '소형평수', '방한개']",B동,송파구 풍납2동
2426377697,힐스테이트천호역젠트리스,오피스텔,월세,15/23,3000,75,"3,000",48,17.04,북동향,37.537204,127.125755,빠른입주 주거용 전입가능 신축 풀옵션 천호역바로앞 큰대로변,"['2년이내', '역세권', '소형평수']",B동,송파구 풍납2동
2426593721,중소형사무실,사무실,월세,12/12,1000,70,"1,000",37,19.84,남향,37.537159,127.125845,첫입주 고층남향 천호역 6번출구앞 소형사무실 신축 자주식주차,"['2년이내', '역세권', '고층', '관리비10만원이하']",,송파구 풍납2동
2426578287,성안마을청구,아파트,월세,15/23,30000,130,3억,108,84.96,남향,37.53167,127.12415,"빠른입주,올수리,탁트인남향채광굿,올림픽공원조망,","['25년이내', '융자금없는', '올수리']",102동,송파구 풍납2동
2426627688,복합상가,상가,매매,1/23,115700,0,"11억 5,700",63,28.6,북향,37.537159,127.125845,"무피, 천호역 6번출구바로앞 상가, 힐스에비뉴 1층,홀 중앙상가","['2년이내', '역세권', '1층', '주차가능']",,송파구 풍납2동
2426640506,일반상가,상가,월세,B1/10,15000,650,"1억 5,000",318,206.63,남향,37.53851,127.125128,무권리.천호역 초역세권 지하상가,"['25년이상', '융자금없는', '역세권', '지하층']",,송파구 풍납2동
2426581975,일반원룸,원룸,전세,4/5,12000,0,"1억 2,000",19,19.83,남동향,37.533523,127.124951,o천호역세권o신축급풀옵션원룸전세o최상의룸컨디션o채광및옵션굿,"['4년이내', '화장실한개', '소형평수']",,송파구 풍납2동
2426627876,복합상가,상가,매매,1/23,114100,0,"11억 4,100",63,28.62,북향,37.537159,127.125845,"무피, 천호역 6번출구바로앞 상가, 힐스에비뉴 1층","['2년이내', '역세권', '1층', '주차가능']",,송파구 풍납2동
2426592519,중소형사무실,사무실,월세,6/12,1000,70,"1,000",37,19.84,남향,37.537159,127.125845,첫입주 남향 천호역 6번출구앞 소형사무실 신축코너 자주식주차,"['2년이내', '역세권', '중층', '관리비10만원이하']",,송파구 풍납2동
2426380446,힐스테이트천호역젠트리스(주상복합),아파트,월세,16/45,10000,300,1억,122,84.84,남동향,37.53728,127.125552,"현관 에어샤워. 에4. 김치냉장고,중문,붙박이장1.보증금 월세 비율조절가","['2년이내', '융자금없는', '역세권', '방세개']",A동,송파구 풍납2동
2426627815,복합상가,상가,월세,3/45,2000,180,"2,000",52,29.18,남동향,37.537159,127.125845,"천호역6번출구 힐스에비뉴천호역상가, 3층, 전용8.8,렌트프리협의","['2년이내', '융자금없는', '역세권', '지상층(1층제외)']",,송파구 풍납2동
2426626898,복합상가,상가,매매,3/23,111400,0,"11억 1,400",98,44.73,북향,37.537159,127.125845,"무피, 천호역 6번출구바로앞 상가, 힐스에비뉴 3층","['2년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 풍납2동
2426537905,힐스테이트천호역젠트리스(주상복합),아파트,월세,13/45,50000,120,5억,122,84.84,남향,37.53728,127.125552,"첫입주, 확장, 중문, 풀에어컨, 천호역3분","['2년이내', '융자금없는', '역세권']",A동,송파구 풍납2동
2426529274,트레벨,오피스텔,매매,13/15,16500,0,"1억 6,500",60,31.95,남향,37.537247,127.129466,더블역세권 천호역 강동역 대로변 오피스텔 매매,"['25년이내', '역세권', '화장실한개', '소형평수']",1동,송파구 풍납2동
2426514139,일반원룸,원룸,월세,중/4,5000,35,"5,000",-,19.8,남서향,37.533601,127.123844,"전세대출 가능, 풀 옵션, 강동구청역 역세권","['4년이내', '역세권', '화장실한개', '방한개']",,송파구 풍납2동
