atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2427549035,송파파인타운10단지,아파트,전세,중/18,60000,0,6억,82,59.96,남동향,37.477793,127.130371,"25 전세, 역세권, 올확장, 채광,통풍굿, 밝고깨끗, 편의시설인접","['25년이내', '방세개', '화장실두개', '중층']",1002동,송파구 장지동
2427512715,송파파인타운13단지,아파트,월세,고/15,10000,280,1억,113,84.76,남서향,37.477027,127.129158,"32 월세, 초역세권, 확장, 특올수리, 판상형, 채광굿, 밝고깨끗","['15년이내', '융자금없는', '올수리', '역세권']",1304동,송파구 장지동
2427546595,송파파인타운8단지,아파트,전세,중/20,65000,0,"6억 5,000",83,59.97,남서향,37.479686,127.128008,"25 전세, 초역세권, 확장, 판상형, 조망,채광굿, 지하철인접","['25년이내', '역세권', '방세개', '화장실두개']",804동,송파구 장지동
2427512724,송파파인타운13단지,아파트,월세,저/17,30000,210,3억,114,84.92,남향,37.477203,127.128591,"32 월세, 초역세권, 판상형, 채광굿, 밝고깨끗, 지하철,편의시설인접","['15년이내', '역세권', '방세개', '화장실두개']",1301동,송파구 장지동
2427401834,송파파인타운5단지,아파트,매매,저/14,125000,0,"12억 5,000",109,84.95,남향,37.479653,127.129626,급매 올수리 확장 판상형선호타입 채광환기좋아요 초중고 도서관인접,"['25년이내', '올수리', '역세권', '급매']",506동,송파구 장지동
2427301846,송파파인타운4단지,아파트,전세,저/15,65000,0,"6억 5,000",109,84.94,남서향,37.481721,127.130257,"추천33  전세,필로티,장지역세권,초등학교1분,조망굿,깔끔,학교도서관인접","['25년이내', '융자금없는', '방세개', '화장실두개']",401동,송파구 장지동
2427480988,송파파인타운7단지,아파트,전세,저/17,70000,0,7억,114,84.94,남서향,37.47855,127.13043,초역세권. 판상형 좋은타입. 초중고 인접. 편의시설 인접. ,"['25년이내', '융자금없는', '역세권', '방세개']",704동,송파구 장지동
2427481164,송파파인타운5단지,아파트,매매,고/21,125000,0,"12억 5,000",110,84.98,남서향,37.480475,127.129921,초역세권. 확장되어 넓은집. 로얄동로얄층. 조망 확트임.초중고 인접. ,"['25년이내', '방세개', '화장실두개', '고층']",502동,송파구 장지동
2427481497,송파파인타운6단지,아파트,전세,중/19,70000,0,7억,105,84.94,남서향,37.480161,127.131338,"조망 좋고 확장되어 넓은집. 공원,글마루도서관 ,맑은공기가 집안에 ","['25년이내', '융자금없는', '방세개', '화장실두개']",602동,송파구 장지동
2427337549,송파파인타운7단지,아파트,월세,저/17,50000,80,5억,114,84.94,남서향,37.47855,127.13043,"추천34월세,초역세권,깔끔,채광환기굿,학교인접,인기구조","['25년이내', '융자금없는', '역세권', '방세개']",704동,송파구 장지동
2427094004,송파파인타운10단지,아파트,매매,중/18,110000,0,11억,82,59.95,남서향,37.478195,127.131146,"25 입주,매도인 갈아타기 매물있어요,급진행","['25년이내', '방세개', '화장실두개', '중층']",1004동,송파구 장지동
2427198268,송파파인타운2단지,아파트,매매,중/15,118000,0,"11억 8,000",114,84.94,남향,37.483257,127.130884,급 저렴 매매. 남향으로 넓은집. 입주가능. 좋은타입 . 단지 조망 좋음,"['25년이내', '방세개', '화장실두개', '중층']",207동,송파구 장지동
2427265122,송파파인타운10단지,아파트,월세,저/18,50000,50,5억,82,59.95,남서향,37.478195,127.131146,올확장 초역세권 전망트임 채광굿 선호타입 편의시설인접,"['25년이내', '융자금없는', '방세개', '화장실두개']",1004동,송파구 장지동
2427266083,송파파인타운10단지,아파트,매매,고/18,110000,0,11억,82,59.96,남동향,37.478195,127.131146,초역세권 전망트임 채광굿 로얄층 편의시설인접,"['25년이내', '방세개', '화장실두개', '고층']",1004동,송파구 장지동
2426909203,송파파인타운13단지,아파트,매매,저/17,137000,0,"13억 7,000",114,84.92,남향,37.477145,127.128106,초초역세권에 판상형으로 깔끔한 아파트 ,"['15년이내', '역세권', '방세개', '화장실두개']",1302동,송파구 장지동
2426865911,송파파인타운6단지,아파트,매매,저/20,128000,0,"12억 8,000",105,84.93,남동향,37.480935,127.131307,추천 역세권 올수리확장 집상태최상 초중고 도서관인접,"['25년이내', '올수리', '방세개', '화장실두개']",603동,송파구 장지동
2426887267,송파파인타운10단지,아파트,월세,고/18,20000,170,2억,82,59.96,남동향,37.477793,127.130371,"25 월세, 역세권, 채광굿, 조망트임, 밝고깨끗, 편의시설인접","['25년이내', '방세개', '화장실두개', '고층']",1002동,송파구 장지동
2426872344,송파파인타운9단지,아파트,매매,저/15,115000,0,"11억 5,000",85,59.93,남향,37.478148,127.129632,남향 확장 주인거주 내부깨끗 초역세권 선호타입 채광환기좋습니다,"['25년이내', '역세권', '방세개', '화장실두개']",907동,송파구 장지동
2426945165,송파파인타운5단지,아파트,전세,저/20,70000,0,7억,109,84.93,남서향,37.480127,127.129236,초역세권 전망트임 채광굿 선호타입 초중고인접,"['25년이내', '융자금없는', '역세권', '방세개']",501동,송파구 장지동
