atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2426315040,올림픽파크포레온,아파트분양권,전세,중/30,83000,0,"8억 3,000",112,84.99,남서향,37.525188,127.138317,34 트인뷰 최고급커뮤니티시설 계좌보유,"['2년이내', '역세권', '대단지', '방세개']",107동,송파구 오륜동
2426276552,올림픽파크포레온,아파트분양권,전세,중/35,100000,0,10억,142,109.98,남향,37.524956,127.139288,"43,방4,풀에어컨,대단지프리미엄","['2년이내', '융자금없는', '역세권', '대단지']",120동,송파구 오륜동
2426325780,올림픽파크포레온,아파트분양권,전세,중/34,50000,0,5억,62,39.95,남동향,37.524016,127.13638,"좋은날18 일반분양, 보증금조정가능, 전세가능, 에어컨, 확장","['2년이내', '역세권', '대단지', '소형평수']",201동,송파구 오륜동
2426267224,올림픽파크포레온,아파트분양권,전세,중/30,100000,0,10억,112,84.99,남향,37.526392,127.138692,"5호선 메인상가 인접편리한 생활권 최고의 동, 둔촌초품","['2년이내', '역세권', '대단지', '방세개']",109동,송파구 오륜동
2426019731,일반상가,상가,월세,2/5,3000,80,"3,000",68,52.9,북동향,37.52705,127.132575,"5호선 둔촌동역 도보 7분,상권형성 지역,보증금 조정 가능, 무권리금","['25년이상', '역세권', '중층', '관리비10만원이하']",,송파구 오륜동
2426269435,올림픽파크포레온,아파트분양권,월세,중/35,40000,160,4억,112,84.99,남향,37.524589,127.138724,"34P,5호선역세권, 메인상가인접, 스포츠컴플레스","['2년이내', '역세권', '대단지', '방세개']",204동,송파구 오륜동
2425028751,올림픽파크포레온,아파트분양권,전세,34/34,53000,0,"5억 3,000",75,49.95,남향,37.527166,127.137748,22 탑층 5호선 및 9호선 초역세권 장기거주가능 뻥뷰 풀옵션,"['2년이내', '역세권', '대단지', '탑층']",104동,송파구 오륜동
2424986876,상가주택,상가주택,월세,3/5,6000,75,"6,000",52,43.78,북향,37.527873,127.135001,둔촌동역 공간좋은 2룸 도배완료 빠른입주O 주차O,"['25년이내', '역세권', '화장실한개']",,송파구 오륜동
2425028379,중소형사무실,사무실,월세,5/6,10000,400,1억,100,100.79,남향,37.528284,127.139035,사진O／ 실30p ／ 메디컬빌딩 ／ 신축리모델링 ／ 역세권,"['25년이상', '역세권', '고층', '주차가능']",,송파구 오륜동
2425096857,올림픽파크포레온,아파트분양권,월세,24/30,30000,220,3억,112,84.99,남동향,37.5258,127.138478,34 로얄층 조합원매물 탁월한 옵션 5호선 바로앞,"['2년이내', '융자금없는', '역세권', '대단지']",108동,송파구 오륜동
