atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2424821536,잠실엘스,아파트,월세,중/23,80000,100,8억,111,84.8,남동향,37.51487,127.083709,엘33 중저층 밝은집 준역세권 올확장 인테리어 새도배 새등 깔끔아늑,"['25년이내', '역세권', '대단지', '방세개']",132동,송파구 잠실3동
2424898254,리센츠,아파트,전세,고/29,125000,0,"12억 5,000",109,84.99,남서향,37.512493,127.089824,초역세권 위치좋음 동간거리 넓고 트인동,"['25년이내', '역세권', '대단지', '방세개']",240동,송파구 잠실3동
2424833059,트리지움,아파트,매매,저/26,240000,0,24억,110,84.83,남서향,37.509659,127.087935,"초역세권,올수리확장. 밝고채광좋은집.","['25년이내', '올수리', '역세권', '대단지']",316동,송파구 잠실3동
2424792420,리센츠,아파트,전세,고/27,120000,0,12억,109,84.99,남동향,37.513897,127.089547,"33 한강뷰 학교인근동 학부모선호동 고층 올확장 신규도배,LED","['25년이내', '융자금없는', '역세권', '대단지']",236동,송파구 잠실3동
2424721447,리센츠,아파트,전세,고/27,130000,0,13억,109,84.99,남서향,37.515034,127.08511,최근인테리어 화이트톤. 올확장. 입주협의 한강뷰,"['25년이내', '역세권', '대단지', '방세개']",205동,송파구 잠실3동
2424790830,리센츠,아파트,매매,중/29,250000,0,25억,109,84.99,남동향,37.514815,127.085893,역세권 학교인근동 앞뒤트여개방감굿 밝고채광좋음,"['25년이내', '역세권', '대단지', '방세개']",214동,송파구 잠실3동
2424720987,리센츠,아파트,전세,중/29,125000,0,"12억 5,000",109,84.99,남서향,37.512493,127.089824,빠른입주. 입주협의 초역세권. 앞전망 탁트인 집,"['25년이내', '융자금없는', '역세권', '대단지']",240동,송파구 잠실3동
2424777099,리센츠,아파트,매매,고/28,205000,0,"20억 5,000",82,59.99,남향,37.512578,127.089155,특급매물 최근특올수리 로얄동 로얄층 전체확장 내부최상,"['25년이내', '올수리', '역세권', '대단지']",239동,송파구 잠실3동
2424709034,리센츠,아파트,전세,고/27,130000,0,13억,109,84.99,남동향,37.515114,127.086161,"특인테리어, 시트템에어컨유, 집상태최상","['25년이내', '융자금없는', '역세권', '대단지']",213동,송파구 잠실3동
2424697026,리센츠,아파트,전세,중/29,115000,0,"11억 5,000",109,84.99,남동향,37.513143,127.086171,2호선초역세권 개방감 편의성최상동 확장 융자무 특전세,"['25년이내', '역세권', '대단지', '방세개']",223동,송파구 잠실3동
2424788058,트리지움,아파트,매매,중/24,192000,0,"19억 2,000",84,59.88,남서향,37.510754,127.087608,"25형,초역세 남향 확장형.최저가 급매매 419 삼삼영영","['25년이내', '역세권', '대단지', '급매']",307동,송파구 잠실3동
2424721654,잠실엘스,아파트,매매,중/26,205000,0,"20억 5,000",84,59.96,남향,37.513127,127.083176,2호선초역세권 남향동 올수리 개방감 상가인근 생활편리,"['25년이내', '올수리', '역세권', '대단지']",118동,송파구 잠실3동
2424748062,리센츠,아파트,전세,중/26,135000,0,"13억 5,000",109,84.99,남향,37.513252,127.087722,"리33 최신특인테리어, 초역세권, 남향, 상태최상, 올확장","['25년이내', '역세권', '대단지', '방세개']",232동,송파구 잠실3동
2423297891,일반상가,상가,월세,6/6,3000,200,"3,000",104,97.9,남향,37.510119,127.083334,"6층,신천먹자,유동활발,새내역세 초고의위치","['10년이내', '융자금없는', '역세권', '고층']",,송파구 잠실3동
