atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2426682413,일반상가,상가,월세,4/5,5000,300,"5,000",87,87,동향,37.500765,127.094837,석촌고분역인근 전용26 내부화 EV 신축 감각적상가 사무실,"['2년이내', '융자금없는', '역세권', '고층']",,송파구 삼전동
2426724313,중소형사무실,사무실,월세,2/4,4500,270,"4,500",156,138.84,남동향,37.501168,127.096633,AEGIS 실42 석촌고분역 인근 대로변 무권리 상가 사무실,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 삼전동
2426767428,빌라,빌라,매매,1/3,37500,0,"3억 7,500",44,39.9,남동향,37.504394,127.091285,"삼전초역세권, 지분大, 갭투자 물건","['25년이상', '역세권', '1층', '화장실한개']",,송파구 삼전동
2426738833,중소형사무실,사무실,월세,2/5,2000,162,"2,000",104,81.97,남향,37.505455,127.090538,실25 삼전역 내외관깔끔 채광,"['15년이내', '융자금적은', '역세권', '중층']",,송파구 삼전동
2426724210,일반상가,상가,월세,1/4,4000,250,"4,000",43,43.5,남동향,37.501168,127.096633,AEGIS 실13 석촌고분역 인근 대로변 무권리 상가,"['25년이상', '융자금없는', '역세권', '1층']",,송파구 삼전동
2426777463,빌라,빌라,매매,4/5,26500,0,"2억 6,500",24,21.68,남동향,37.502521,127.090447,삼전모아타운 공시지가 1억미만 다주택자 취득세 1.1,"['25년이내', '역세권', '소형평수', '방한개']",,송파구 삼전동
2426687599,중소형사무실,사무실,월세,6/7,10000,580,1억,162,148,남서향,37.503348,127.09273,,"['4년이내', '융자금없는', '역세권', '고층']",,송파구 삼전동
2426603134,중소형사무실,사무실,월세,4/6,5000,330,"5,000",197,165.29,동향,37.503356,127.096803,I 실50 I 무권리 I 대로변 I 룸3개 I 넓은 홀 I 추천사무실,"['25년이상', '역세권', '중층', '주차가능']",,송파구 삼전동
2426681541,중소형사무실,사무실,월세,3/5,2000,150,"2,000",110,110,남동향,37.501695,127.095281,"실사 석촌고분역3분 전용30 파티룸, 스튜디오 인테리어 굿","['25년이상', '역세권', '중층', '관리비10만원이하']",,송파구 삼전동
2427547202,빌라,빌라,매매,1/2,45000,0,"4억 5,000",51,51.44,남동향,37.502014,127.096317,"급매대지지분높은투자가치우수,석촌고분역도보1분거리,갭투자가능,투자가치우수,","['25년이상', '역세권', '1층', '급매']",,송파구 삼전동
2426603411,빌라,빌라,매매,2/5,45000,0,"4억 5,000",55,46.08,동향,37.501284,127.095925,"리모델링 완료한 넓은 방, 넓은 거실이 있는 투룸 매매","['25년이내', '역세권', '소형평수', '방두개']",,송파구 삼전동
2426563026,빌라,빌라,월세,2/3,1000,60,"1,000",16,16.5,남서향,37.500562,127.090218,원룸 월세 l 풀옵션 l 주차가능 l 9호선 역세권,"['25년이상', '융자금없는', '소형평수']",,송파구 삼전동
2426576345,일반상가,상가,월세,1/6,10000,550,1억,133,93,동향,37.503356,127.096803,"현장사진有,실28,다른매물비교는다나와오피스","['25년이상', '융자금없는', '역세권', '1층']",,송파구 삼전동
2426586670,다가구,단독/다가구,월세,1/3,5000,65,"5,000",109,30.5,남동향,37.501771,127.0907,지하철 4분 올리모델링 투룸,"['25년이상', '역세권', '1층']",,송파구 삼전동
2426490110,일반원룸,원룸,월세,2/6,1000,65,"1,000",24,21.42,남향,37.505377,127.090807,깔끔하고 넓은 분리형 원룸 l 풀옵션 l 주차협의 l 융자 무,"['25년이내', '융자금없는', '역세권']",,송파구 삼전동
2426478297,중소형사무실,사무실,월세,7/7,5000,420,"5,000",128,126,남서향,37.505901,127.097009,특AAA석촌호교차로신축급컨디션최상,"['4년이내', '역세권', '고층', '주차가능']",,송파구 삼전동
2426522555,상가건물,건물,매매,3/-,4500000,0,450억,835,672.75,,37.502711,127.096301,"석촌고분역 앞, 대로변, 위치좋음","['25년이상', '역세권']",,송파구 삼전동
2426561656,중소형사무실,사무실,월세,2/8,10000,700,1억,215,167.72,남향,37.504244,127.089867,신축급 삼전역 초역세권 대로변 2층 사무실 상가,"['10년이내', '역세권', '지상층(1층제외)', '주차가능']",,송파구 삼전동
2426475555,중소형사무실,사무실,월세,4/5,2000,110,"2,000",66,52.89,남향,37.504376,127.095418,KD 최우수사무소 l 실사진O l 9호선 역세권 주거형 구조,"['25년이상', '역세권', '고층', '관리비20만원이하']",,송파구 삼전동
2426476439,빌라,빌라,매매,3/6,38000,0,"3억 8,000",32,27.16,남향,37.505448,127.091143,"삼전역세권, 준신축, 엘베, 주차, 남향","['10년이내', '역세권', '화장실한개', '소형평수']",,송파구 삼전동
2426392456,중소형사무실,사무실,월세,3/8,10000,700,1억,215,167.72,남향,37.504244,127.089867,삼전 초역세권 I 전면통창 I 웅장한 코너빌딩,"['10년이내', '융자금적은', '역세권', '중층']",,송파구 삼전동
2424330697,빌라,빌라,전세,5/5,40000,0,4억,29,21.84,북동향,37.502682,127.091639,"9호선 삼전역3분거리, 대로변, 대출가능, 임대사업자","['4년이내', '역세권', '화장실한개']",,송파구 삼전동
2424330647,빌라,빌라,전세,2/5,25000,0,"2억 5,000",21,15.96,북동향,37.502682,127.091639,"9호선 삼전역3분거리, 대로변, 대출가능, 임대사업자, HF 대출 가능","['4년이내', '융자금없는', '역세권']",,송파구 삼전동
2426201292,빌라,빌라,월세,4/5,10000,80,1억,59,51.41,남향,37.501657,127.09051,3룸화2 전세대출가능 올수리완료 삼전역세권,"['25년이내', '융자금없는', '올수리', '역세권']",,송파구 삼전동
2426312150,일반상가,상가,월세,7/7,3500,230,"3,500",62,62,서향,37.502835,127.096778,석촌고분역앞 깔끔 테라스 룸구분 EV 천장시스템 상가 사무실,"['10년이내', '테라스', '역세권', '고층']",,송파구 삼전동
2426312772,일반상가,상가,월세,3/4,5000,250,"5,000",118,100,서향,37.502951,127.09677,지하철역앞 대로변 뷰티샵 엘베 전용30 무권리,"['25년이내', '역세권', '고층', '주차가능']",,송파구 삼전동
2426311158,일반상가,상가,월세,2/5,2000,162,"2,000",81,81,남서향,37.505455,127.090538,2층 전용25 학원 사무실 스튜디오 미용실 추천,"['15년이내', '역세권', '중층', '관리비20만원이하']",,송파구 삼전동
2426311261,일반상가,상가,월세,1/5,3000,270,"3,000",58,58,남서향,37.505455,127.090538,삼전역 무권리 코너 전용16 내부화장실,"['15년이내', '역세권', '1층', '관리비20만원이하']",,송파구 삼전동
2426341408,일반상가,상가,월세,1/4,3000,150,"3,000",190,165,남향,37.506316,127.094133,"실사진O, 기둥이 없어 공간 활용 굿, 넓은 평수 운동시설 등 추천","['25년이상', '1층', '주차가능', '총4층']",,송파구 삼전동
2426316115,일반상가,상가,월세,7/7,5000,368,"5,000",128,128,남동향,37.505901,127.097009,BEST 석촌호수 탑층 테라스 필라테스 스튜디오 층고 높은 인테리어완벽,"['4년이내', '테라스', '역세권', '고층']",,송파구 삼전동
2426307138,중소형사무실,사무실,월세,2/5,2000,162,"2,000",104,81.97,남서향,37.505455,127.090538,I 실25 I 2층 단독 I 채광 좋은 I 주차 편한 사무실 I,"['15년이내', '역세권', '중층', '세대당 1.5대이상']",,송파구 삼전동
2426308658,중소형사무실,사무실,월세,4/4,2000,130,"2,000",94,69,남동향,37.505652,127.090328,"전용25, 삼전역 도보5분","['25년이상', '융자금적은', '역세권', '고층']",,송파구 삼전동
2424624333,빌라,빌라,매매,2/5,45000,0,"4억 5,000",62,53.3,북향,37.505262,127.093176,삼전동상단 다세대  3룸   주방 거실  엘레베이터 있습니다,"['25년이상', '화장실한개', '소형평수']",,송파구 삼전동
2426077027,일반원룸,원룸,월세,3/6,1000,65,"1,000",23,20.58,남향,37.505377,127.090807,남향 병렬주차O 즉시입주 풀옵션 베란다O 삼전역 도보 2분,"['25년이내', '융자금없는', '역세권']",,송파구 삼전동
2426110025,빌라,빌라,월세,2/6,15000,31,"1억 5,000",21,15.57,남향,37.500422,127.09277,"풀옵션 원룸 원거실,채광,신축 컨디션최고,주차불가,석촌고분역세권,대출","['10년이내', '융자금없는', '화장실한개']",,송파구 삼전동
2426070994,중소형사무실,사무실,월세,2/5,2000,162,"2,000",104,81.97,북서향,37.505455,127.090538,전용25 학원사거리 코너건물 깔끔 사무실,"['15년이내', '역세권', '중층', '관리비20만원이하']",,송파구 삼전동
2426140720,중소형사무실,사무실,월세,3/6,4000,260,"4,000",82,82.64,동향,37.503356,127.096803,실사진O 3층 전용25 깔끔 인테리어 대로변 역세권,"['25년이상', '융자금없는', '역세권', '중층']",,송파구 삼전동
2427281547,중소형사무실,사무실,월세,2/4,2000,130,"2,000",244,73,북서향,37.504992,127.089905,삼전 역세권 I 리모델링 I 학원사거리 인근,"['25년이상', '융자금적은', '역세권', '중층']",,송파구 삼전동
2426040690,단지내상가,상가,월세,1/5,3000,270,"3,000",74,58.69,남서향,37.505455,127.090538,"최강 무권리 코너건물 1층 삼전동, 깔끔한 건물","['15년이내', '융자금없는', '역세권', '1층']",,송파구 삼전동
2426084885,중소형사무실,사무실,월세,2/6,7000,370,"7,000",197,152,남동향,37.503356,127.096803,무권리 컨디션최상급 코너옆자리대로변 저렴한임대료,"['25년이상', '융자금없는', '역세권', '지상층(1층제외)']",,송파구 삼전동
2426151148,중소형사무실,사무실,월세,4/6,5000,330,"5,000",197,165.2,남서향,37.503356,127.096803,전용50. 내부 룸3 인테리어. 역 1분거리. 바로 업무 시작하세요,"['25년이상', '역세권', '중층', '주차가능']",,송파구 삼전동
2426111901,중소형사무실,사무실,월세,2/5,2000,162,"2,000",99,82.64,남향,37.505455,127.090538,삼전역 단독출입구 있는 깔끔한 채광 사무실,"['15년이내', '역세권', '중층', '관리비20만원이하']",,송파구 삼전동
2426072937,중소형사무실,사무실,월세,4/7,10000,580,1억,169,148.7,남서향,37.503348,127.09273,전용45 9호선 대로변 신축급 컨디션 좋은 사무실,"['4년이내', '융자금없는', '역세권', '중층']",,송파구 삼전동
2427385587,중소형사무실,사무실,월세,4/5,3000,180,"3,000",161,66.11,동향,37.505045,127.096936,전용 20 인테리어 완비 에이스 사무실임대,"['25년이상', '융자금적은', '역세권', '고층']",,송파구 삼전동
