atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2426609305,빌라,빌라,매매,3/5,32000,0,"3억 2,000",58,50.04,남향,37.504258,127.137634,방3 화1 조용한 주거지역,"['25년이내', '소형평수', '방세개', '화장실한개']",,송파구 오금동
2426518507,단독,단독/다가구,월세,2/4,5000,70,"5,000",55,50,남향,37.50687,127.133419,황금공인 02 409 9108 밝고 따뜻한 남향 투룸큽니다 ,"['25년이상', '융자금없는', '소형평수', '방두개']",,송파구 오금동
2426506392,빌라,빌라,매매,5/6,36000,0,"3억 6,000",32,25.76,북향,37.504204,127.135709,신축4년차 엘레베이터 주차 2룸 거실 신혼강추 풀옵션 성내천운동,"['4년이내', '화장실한개', '소형평수']",,송파구 오금동
2426531105,상가주택,상가주택,전세,3/4,15000,0,"1억 5,000",42,36.3,북동향,37.502238,127.135808,"2년전 올수리, 깨끗하고 채광 좋음, 방2, 화1, 베란다, 창고","['25년이상', '융자금없는', '올수리', '화장실한개']",,송파구 오금동
2426594189,빌라,빌라,매매,중/4,35000,0,"3억 5,000",65,58.95,남동향,37.502261,127.13454,현 세입자 거주중,"['25년이상', '방세개', '화장실한개', '중층']",,송파구 오금동
2426490383,빌라,빌라,매매,3/4,35000,0,"3억 5,000",69,55.26,남서향,37.504597,127.136148,"올수리, 3룸1화 ,입주협의, 주차가능","['25년이상', '올수리', '방세개']",,송파구 오금동
2426528066,빌라,빌라,매매,4/5,30000,0,3억,56,49.39,남향,37.502626,127.134598,"내부 깨끗, 방 2, 화장실 1, 구조 좋음, 주차 가능, 전세승계","['25년이내', '소형평수', '방두개', '화장실한개']",,송파구 오금동
2426509492,송파더플래티넘,아파트,매매,6/16,170000,0,17억,115,89.07,동향,37.503122,127.135874,"올확장 에어컨4,거실성내천뷰,방롯데월드뷰,신축첫입주","['2년이내', '방세개', '화장실두개', '중층']",102동,송파구 오금동
2426594015,단독,단독/다가구,월세,1/3,1000,50,"1,000",35,29,남향,37.500175,127.137018,"개롱역 도보5분, 저렴한 투룸","['25년이상', '융자금없는', '역세권']",,송파구 오금동
2426583715,중소형사무실,사무실,월세,4/7,3000,300,"3,000",147,145.45,북서향,37.507178,127.13307,룸3개｜층단독사용｜주차2대,"['25년이내', '중층', '주차가능', '엘리베이터']",,송파구 오금동
