atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,bildNm,town
2427372013,위례한화오벨리스크센트럴스퀘어,오피스텔,전세,15/16,58000,0,"5억 8,000",202,76.95,남서향,37.473197,127.141272,"풀옵션,   방3 화2,   위례중심상권 ,  컨디션좋은집  ,","['10년이내', '융자금없는', '대형평수', '화장실두개']",102동,송파구 위례동
2427308785,위례신도시신안인스빌아스트로,아파트,전세,3/15,80000,0,8억,123,96.99,남향,37.47469,127.144399,입주협의. 방4.에어컨풀.융자없음.깔끔한세대.뷰가 예쁜집,"['10년이내', '융자금적은', '방네개이상', '화장실두개']",6208동,송파구 위례동
2427364373,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,5/16,22000,0,"2억 2,000",54,20.28,남동향,37.47252,127.141196,급매 공실없는 원룸매매 풀옵션 위례최고입지,"['10년이내', '급매', '소형평수', '방한개']",103동,송파구 위례동
2427264577,위례한화오벨리스크센트럴스퀘어,오피스텔,월세,9/16,5000,240,"5,000",202,76.95,남서향,37.47252,127.141196,"방3,화2,풀옵션,일반사업자 전입불가,주차편리,인프라굿","['10년이내', '대형평수', '방세개', '화장실두개']",103동,송파구 위례동
2427381815,위례신도시신안인스빌아스트로,아파트,전세,22/24,80000,0,8억,123,96.99,남향,37.474626,127.146334,전망좋은 퍈상형 채광좋음 방4 화2 시스템에어컨 융자무,"['10년이내', '방네개이상', '화장실두개', '고층']",6205동,송파구 위례동
2427319426,래미안위례,아파트,전세,17/19,89000,0,"8억 9,000",131,101.86,남향,37.470475,127.145047,,"['10년이내', '방네개이상', '화장실두개']",3402동,송파구 위례동
2427381703,위례한화오벨리스크센트럴스퀘어,오피스텔,전세,8/16,58000,0,"5억 8,000",203,77.64,남서향,37.473773,127.141226,"방3,화2,입주협의가능,집상태최상,중앙상권바로이용","['10년이내', '융자금적은', '대형평수', '방세개']",101동,송파구 위례동
2427373578,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,11/16,88000,0,"8억 8,000",203,77.64,남서향,37.473773,127.141226,세안고 방3 화2 풀옵션 위신선수혜단지,"['10년이내', '대형평수', '방세개', '화장실두개']",101동,송파구 위례동
2427272765,위례중앙푸르지오(주상복합),아파트,전세,17/19,105000,0,"10억 5,000",139,106.05,남향,37.474471,127.142638,"시에풀,안방드레스룸大,컨디션굿,고층뷰굿,위례중앙광장전망굿","['10년이내', '대형평수', '방네개이상', '화장실두개']",201동,송파구 위례동
2427456936,단지내상가,상가,매매,1/2,85000,0,"8억 5,000",76,36.4,서향,37.476421,127.142051,트램라인 노출 좋은  상가 매매,"['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2427457388,단지내상가,상가,매매,1/2,85000,0,"8억 5,000",102,49.5,서향,37.476421,127.142051,트램라인    상가 매매,"['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2427452651,래미안위례,아파트,전세,7/16,85000,0,"8억 5,000",130,101.19,남서향,37.470417,127.145259,"융자무,에어컨풀,채광좋은창곡천뷰","['10년이내', '융자금없는', '방네개이상']",3403동,송파구 위례동
2427492558,일반상가,상가,월세,2/2,3000,220,"3,000",171,69.89,서향,37.473059,127.141264,위례랜드마크상가  업종제한없음,"['10년이내', '고층', '관리비20만원이하', '주차가능']",,송파구 위례동
2427494040,일반상가,상가,월세,1/2,2500,145,"2,500",55,26,북향,37.471567,127.141371,즉시사용가능함 무권리,"['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2427453142,단지내상가,상가,매매,1/2,95000,0,"9억 5,000",87,46.7,서향,37.476383,127.143351,트램상가 트랫짓몰  초입 상가 매매,"['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2427466619,일반상가,상가,월세,B1/2,1500,100,"1,500",122,52.22,북동향,37.47477,127.142825,"중앙광장상권,배달음식점 등,트램라인건물,위례신사 중앙역 역세권","['10년이내', '융자금없는', '지하층', '주차가능']",,송파구 위례동
2427462602,중소형사무실,사무실,월세,8/8,500,80,500,68,31.32,동향,37.471327,127.142793,"가장 좋은 조건의 사무실, 야외테라스 이용가능","['10년이내', '융자금적은', '테라스', '고층']",,송파구 위례동
2427407184,복합상가,상가,매매,1/2,85000,0,"8억 5,000",63,30.82,서향,37.470425,127.1425,"수변공원 트램상가 옷가게,악세사리,네일아트등","['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2427215096,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,15/16,95000,0,"9억 5,000",202,76.95,남서향,37.473197,127.141272,"방3화2,풀옵션,막힘 없은 뷰,관리 잘 된 깨끗한 집,입주가","['10년이내', '대형평수', '방세개', '화장실두개']",102동,송파구 위례동
2427216093,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,8/16,79000,0,"7억 9,000",173,65.63,남동향,37.47252,127.141196,"세안고,컨디션 최상,풀옵션,위례중심상권이용,주차편리","['10년이내', '대형평수', '방세개', '화장실두개']",103동,송파구 위례동
2427407932,일반상가,상가,매매,1/12,90000,0,9억,67,45.24,북향,37.472276,127.142671,수익률 나오는 상가. 투자추천,"['10년이내', '1층', '주차가능', '북향']",,송파구 위례동
2427373243,일반상가,상가,매매,6/7,26000,0,"2억 6,000",98,51,남서향,37.471764,127.14264,,"['10년이내', '고층', '주차가능', '남서향']",,송파구 위례동
2427323109,일반상가,상가,월세,1/2,20000,800,2억,205,99.2,남향,37.476421,127.142051,O위례 메인상권 O노출 최고 O전면 넓음 O각종 판매점 추천,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 위례동
2427205554,위례한화오벨리스크센트럴스퀘어,오피스텔,전세,14/16,55000,0,"5억 5,000",203,77.64,남동향,37.47252,127.141196,"로얄층,풀옵션,방3,화2,편의시설이용최상","['10년이내', '융자금적은', '대형평수', '방세개']",103동,송파구 위례동
2427119685,래미안위례,아파트,전세,15/19,85000,0,"8억 5,000",130,101.19,남서향,37.470695,127.143335,39P 고층수변뷰 전망최고 방4 에어컨풀 입주일조율가능,"['10년이내', '융자금없는', '방네개이상']",3401동,송파구 위례동
2427029376,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,5/16,24500,0,"2억 4,500",54,20.38,남서향,37.47252,127.141196,"중심상권 풀옵션원룸,집상태A급,공실염려없어요,세안고,조정가능","['10년이내', '소형평수', '방한개']",103동,송파구 위례동
2427031443,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,15/16,87000,0,"8억 7,000",202,76.95,남동향,37.473197,127.141272,"77타입 3룸 화2, 위신선호재, 아파트구조,세안고 투자, 전망.구조최고","['10년이내', '대형평수', '방세개']",102동,송파구 위례동
2427211457,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,10/16,80000,0,8억,174,65.94,남동향,37.473197,127.141272,"햇살좋은 확트인뷰,로얄동로얄호,입주가능,집상태최상,최상입지","['10년이내', '대형평수', '방세개', '화장실두개']",102동,송파구 위례동
2427310557,중소형사무실,사무실,월세,5/7,1000,110,"1,000",120,62.4,남향,37.471764,127.14264,넓고 깔끔한 사무실,"['10년이내', '고층', '주차가능', '엘리베이터']",,송파구 위례동
2427311719,단지내상가,상가,월세,1/16,5000,270,"5,000",82,36.54,서향,37.473059,127.141264,"대단지로 둘러싸인 신호등앞, 최고자리, 전용11, 즉시입주O, 추천매물","['10년이내', '1층', '관리비20만원이하', '주차가능']",,송파구 위례동
2427026993,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,4/16,38000,0,"3억 8,000",78,29.58,남서향,37.47252,127.141196,"29타입,입주O, 호재다양,수납여유, 햇살좋은 밝은집,귀한타입","['10년이내', '방한개', '화장실한개', '세대당 1.5대이상']",103동,송파구 위례동
2427376236,중소형사무실,사무실,매매,5/7,27000,0,"2억 7,000",98,51,동향,37.471764,127.14264,실15P 자가 사용가능 탕비실완비 추차편리,"['10년이내', '고층', '주차가능', '동향']",,송파구 위례동
2427376497,중소형사무실,사무실,월세,5/7,1000,90,"1,000",98,51,동향,37.471764,127.14264,사무실추천 탕비실완비 주차편리 위례중앙광장,"['10년이내', '고층', '주차가능', '동향']",,송파구 위례동
2427215229,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,4/16,38000,0,"3억 8,000",78,29.58,남동향,37.473773,127.141226,"풀옵션,세안고,최상입지,초초역세권예정,적극투자추천","['10년이내', '방한개', '화장실한개', '세대당 1.5대이상']",101동,송파구 위례동
2427396227,중소형사무실,사무실,월세,13/13,2000,150,"2,000",135,57.6,동향,37.473486,127.142744,위례랜드마크 중앙타워 업무시설월세입니다.,"['10년이내', '고층', '주차가능', '동향']",,송파구 위례동
2427041639,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,4/16,23500,0,"2억 3,500",54,20.28,남동향,37.473197,127.141272,"입주O,슬세권,풀옵션 원룸,입지최고,인프라완벽,주차여유, 귀한 입주매물","['10년이내', '소형평수', '방한개']",102동,송파구 위례동
2427176473,위례신도시신안인스빌아스트로,아파트,매매,2/25,159000,0,"15억 9,000",131,101.23,남동향,37.475306,127.14544,"39,시에5, 인테리어 잘 된  깨끗한 집,선호동,채광굿","['10년이내', '방세개', '화장실두개', '세대당 1.5대이상']",6203동,송파구 위례동
2427257050,단지내상가,상가,월세,B1/2,2000,100,"2,000",117,48.8,남서향,37.474816,127.141576,"착한가격,중앙광장상권,주차편리,배달음식 등","['10년이내', '지하층', '주차가능', '총2층']",,송파구 위례동
2427256204,단지내상가,상가,월세,1/2,3000,160,"3,000",73,39.35,남서향,37.476383,127.143351,"착한가격,트램라인,식당 배달,근생,대단지아파트,중앙광장상권,조건협의","['10년이내', '1층', '관리비20만원이하', '주차가능']",,송파구 위례동
2427165803,일반상가,상가,월세,1/2,20000,1800,2억,466,251.4,서향,37.476383,127.143351,O무권리 O노출좋은 트램라인 O아파트 출입구 바로 앞 대형상가,"['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2427231695,일반상가,상가,매매,2/11,79000,0,"7억 9,000",171,90.8,서향,37.47276,127.1427,,"['10년이내', '지상층(1층제외)', '관리비10만원이하', '주차가능']",,송파구 위례동
2427246024,단지내상가,상가,월세,1/2,3000,160,"3,000",110,59.66,남서향,37.476383,127.143351,"코너,트램라인,근생,대단지 아파트단지앞상가,중앙광장상권,에어컨등시설협의","['10년이내', '1층', '관리비10만원이하', '주차가능']",,송파구 위례동
2427245405,위례신도시신안인스빌아스트로,아파트,전세,12/24,72000,0,"7억 2,000",123,96.99,남동향,37.474626,127.146334,에어컨3.  상권이용 편리하며 전망 예쁜집입니다.,"['10년이내', '방세개', '화장실두개', '중층']",6205동,송파구 위례동
2427144694,단지내상가,상가,월세,2/2,2000,125,"2,000",52,25.25,동향,37.476421,127.142051,노출좋은 트램라인중심상권 2층 상가,"['10년이내', '융자금없는', '고층', '관리비20만원이하']",,송파구 위례동
2427144101,단지내상가,상가,월세,2/2,5000,320,"5,000",133,64.69,동향,37.476421,127.142051,노출좋은 트램라인중심상권 2층 상가,"['10년이내', '융자금없는', '고층', '주차가능']",,송파구 위례동
2427230460,일반상가,상가,월세,1/2,3000,135,"3,000",41,22.1,서향,37.476383,127.143351,O노출좋은 트램라인 상가 O유동 인구 많음 O소형 판매점 추천,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 위례동
2427047759,복합상가,상가,매매,1/2,99000,0,"9억 9,000",104,56.33,서향,37.476383,127.143351,중앙광장상권으로 다양한 업종과 트램으로 향후 투자가치가 있는 곳임,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 위례동
2427234871,위례한화오벨리스크센트럴스퀘어,오피스텔,매매,12/16,110000,0,11억,202,76.95,남동향,37.473197,127.141272,풀옵션.방3개 .위례광장생활권.,"['10년이내', '화장실두개', '대형평수', '방세개']",102동,송파구 위례동
2427217626,단지내상가,상가,월세,1/2,10000,400,1억,100,49,동향,37.476421,127.142051,권리금 없는 노출 좋은 상가자리입니다.,"['25년이내', '1층', '관리비20만원이하', '주차가능']",,송파구 위례동
2427156808,중소형사무실,사무실,매매,12/13,52000,0,"5억 2,000",171,76.26,북향,37.473486,127.142744,위례중앙상권 중앙타워상가  매달 안정적인 임대료 나옴,"['10년이내', '고층', '주차가능', '엘리베이터']",,송파구 위례동
2427157790,위례중앙푸르지오(주상복합),아파트,매매,19/19,390000,0,39억,262,196.44,남향,37.474471,127.142638,팬트하우스 귀한 물건입니다.지인 물건입니다.위례의 중심 .풀옵션,"['10년이내', '대형평수', '탑층', '방네개이상']",201동,송파구 위례동
2427035848,일반상가,상가,월세,1/2,20000,1800,2억,467,251.45,남서향,37.476383,127.143351,"무권리,트램라인,코너,근생,대단지아파트상가로터리,중앙광장상권,슬세권","['10년이내', '융자금없는', '1층', '주차가능']",,송파구 위례동
2427084057,복합상가,상가,매매,1/8,100000,0,10억,108,54,남향,37.471327,127.142793,,"['10년이내', '1층', '주차가능', '남향']",,송파구 위례동
2427165481,일반상가,상가,월세,1/2,2000,130,"2,000",52,28.2,동향,37.476383,127.143351,O중앙 라인 O전면 좋음 O상권 초입 O유동인구 多,"['10년이내', '1층', '주차가능', '엘리베이터']",,송파구 위례동
2427102756,중소형사무실,사무실,월세,5/7,1000,90,"1,000",105,50.9,남동향,37.471764,127.14264,"전용15, 사무실, 업무시설,가성비좋은매물,주차편리","['10년이내', '고층', '관리비20만원이하', '주차가능']",,송파구 위례동
2427097549,중소형사무실,사무실,매매,5/7,27000,0,"2억 7,000",105,50.9,남동향,37.471764,127.14264,"전용15.4,입주매매추천 사무실,업무시설,가성비좋은매물,주차편리","['10년이내', '고층', '관리비20만원이하', '주차가능']",,송파구 위례동
2427194805,단지내상가,상가,월세,1/2,20000,800,2억,99,49.5,서향,37.476421,127.142051,,"['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2427008687,중소형사무실,사무실,월세,6/7,2000,100,"2,000",111,58.01,동향,37.471764,127.14264,위례중앙광장 사무실  가성비좋은 귀한 사무실용,"['10년이내', '고층', '주차가능', '동향']",,송파구 위례동
2427030938,단지내상가,상가,월세,1/16,2000,145,"2,000",82,35,동향,37.473059,127.141264,"중심상권, 유동인구 밀집,전용11, 업종자유, 주변상가활성,공실없어요","['10년이내', '1층', '관리비20만원이하', '주차가능']",,송파구 위례동
2427021659,중소형사무실,사무실,월세,5/7,1000,85,"1,000",92,48,남향,37.471764,127.14264,사무실 강력추천 주차편리 빠른입주,"['10년이내', '고층', '주차가능', '남향']",,송파구 위례동
2427018215,복합상가,상가,매매,2/16,69000,0,"6억 9,000",104,42,동향,37.473059,127.141264,전용12 위례 한화 오벨리스크 센트럴스퀘어 트램라인 2층 광장 뷰 상가,"['10년이내', '지상층(1층제외)', '주차가능', '동향']",,송파구 위례동
2426952689,일반상가,상가,월세,1/2,20000,800,2억,205,99.23,남동향,37.476421,127.142051,"무권리,트램라인,메인상권,위치좋음,판매점 등","['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2426961193,복합상가,상가,월세,1/2,20000,800,2억,49,49.61,남동향,37.476421,127.142051,전용30 무권리금 위례신도시 중앙상가  던킨도너츠영업중,"['25년이내', '1층', '관리비20만원이하', '주차가능']",,송파구 위례동
2426995671,일반상가,상가,월세,1/2,3000,200,"3,000",91,48.02,북동향,37.47477,127.142825,"위례광장상권,코너,대단지아파트앞,착한가격,위치굿","['10년이내', '1층', '주차가능', '총2층']",,송파구 위례동
2426998868,복합상가,상가,월세,B1/14,3000,130,"3,000",149,58.38,북동향,37.473486,127.142744,"무권리금,위례중앙타워,위례최중심부광장상권,즉시입주가협의가,","['10년이내', '지하층', '주차가능', '북동향']",,송파구 위례동
